fms_city_id,city_state,county,state,poverty_pct,med_income
2230.0,"Morton, MS", Montgomery County, MS,24.1,"$52,538"
2371.0,"Norcross, GA", Gwinnett County, GA,9.2,"$72,008"
867.0,"Dublin, OH", Franklin County, OH,13.4,"$60,483"
1961.0,"Maddington, ", Horry County, ,14.3,"$49,082"
660.0,"College Park, GA", Fulton County, GA,11.5,"$52,277"
1571.0,"Jeffersonville, IN", Clark County, IN,11.9,"$55,245"
12.0,"Acworth, GA", Cobb County, GA,9.1,"$78,603"
1581.0,"Johns Creek, GA", Fulton County, GA,11.5,"$52,277"
203.0,"Bartow, FL", Polk County, FL,9.6,"$59,990"
2880.0,"Saint Augustine, FL", St. Johns County, FL,6.6,"$81,925"
2296.0,"Needham, MA", Norfolk County, MA,6.5,"$100,184"
1132.0,"Fulton, MS", Los Angeles County, MS,14.2,"$67,986"
681.0,"Columbus, MS", Columbia County, MS,7.6,"$65,435"
675.0,"Columbia, MS", Peoria County, MS,16.6,"$56,478"
3078.0,"Soperton, GA", Treutlen County, GA,26.3,"$35,069"
403.0,"Brunswick, GA", Glynn County, GA,16.6,"$53,906"
3170.0,"Stone Mountain, GA", DeKalb County, GA,17.4,"$47,420"
908.0,"Eden Prairie, MN", Hennepin County, MN,10.3,"$76,067"
2173.0,"Mize, MS", Smith County, MS,15.0,"$56,848"
2749.0,"Raymond, MS", Hinds County, MS,19.4,"$44,776"
3498.0,"West Point, MS", King William County, MS,7.3,"$68,724"
1789.0,"Laval, PQ",,,,"$100,075"
1455.0,"Hoover, AL", Adams County, AL,15.3,"$43,000"
1006.0,"Falkner, MS", Tippah County, MS,16.9,"$39,833"
2018.0,"Marietta, GA", Cobb County, GA,9.1,"$78,603"
2208.0,"Moore, OK",,,,"$100,075"
546.0,"Chantilly, VA", Fairfax County, VA,6.1,"$122,035"
2142.0,"Millbrook, AL", Elmore County, AL,12.9,"$49,344"
1530.0,"Irmo, SC", Lexington County, SC,12.5,"$60,627"
3370.0,"Vidalia, GA",,,,"$100,075"
45.0,"Aliceville, AL", Pickens County, AL,16.6,"$48,794"
1786.0,"Laurel, MS", Yellowstone County, MS,10.9,"$59,975"
262.0,"Benoit, MS", Bolivar County, MS,29.4,"$33,116"
2431.0,"Oak Ridge, NC", Guilford County, NC,15.4,"$52,166"
1501.0,"Hyattsville, MD", Prince George's County, MD,8.3,"$82,445"
2016.0,"Marianna, AR", Lee County, AR,24.8,"$34,796"
3102.0,"Southlake, TX", Tarrant County, TX,12.1,"$66,059"
1934.0,"Lucas, TX", Collin County, TX,6.4,"$96,936"
2746.0,"Randolph, MA", Norfolk County, MA,6.5,"$100,184"
623.0,"Clearwater, FL", Pinellas County, FL,11.7,"$52,226"
1754.0,"Lancaster, CA", Los Angeles County, CA,14.2,"$67,986"
3216.0,"Sydney, NSW       ", Stutsman County, NSW       ,11.4,"$57,002"
673.0,"Columbia, MD", Howard County, MD,20.6,"$50,423"
2823.0,"Rochester, NY", Monroe County, NY,13.2,"$58,391"
2808.0,"Riverside, CA", Riverside County, CA,12.7,"$66,793"
1860.0,"Litchfield Park, AZ", Maricopa County, AZ,12.3,"$65,234"
2994.0,"Seguin, TX", Guadalupe County, TX,8.5,"$73,864"
3511.0,"Westerville, OH", Franklin County, OH,13.4,"$60,483"
1071.0,"Fort Lauderdale, FL", Broward County, FL,12.6,"$57,200"
508.0,"Casper, WY", New Castle County, WY,11.6,"$69,562"
1619.0,"Kapolei, HI", Honolulu County, HI,7.7,"$83,695"
2043.0,"Maryville, TN", Blount County, TN,9.9,"$57,939"
3145.0,"Stallings, NC", Union County, NC,19.8,"$40,322"
3187.0,"Suffolk, VA",,,,"$100,075"
1319.0,"Hamilton, OH", Butler County, OH,8.7,"$67,161"
3171.0,"Storrs Mansfield, CT", Tolland County, CT,8.0,"$89,584"
1433.0,"Holden, MA", Worcester County, MA,9.0,"$71,767"
961.0,"Englewood, CO", Arapahoe County, CO,8.1,"$76,665"
905.0,"Easton, PA", Northampton County, PA,18.8,"$43,157"
1385.0,"Hermitage, PA", Mercer County, PA,22.7,"$37,860"
2247.0,"Mount Pleasant, SC", Charleston County, SC,14.2,"$62,958"
811.0,"Decatur, GA",Decatur County, GA,18.2,"$42,905"
260.0,"Benicia, CA", Solano County, CA,7.9,"$82,808"
3434.0,"Waterford, MI", Oakland County, MI,8.2,"$80,319"
941.0,"Elkton, MD", Cecil County, MD,8.3,"$72,739"
647.0,"Clover, SC", York County, SC,5.5,"$86,317"
3210.0,"Swansea, SC", Lexington County, SC,12.5,"$60,627"
2229.0,"Morse Bluff, NE", Saunders County, NE,7.8,"$67,897"
1347.0,"Hartley, IA", O'Brien County, IA,9.1,"$53,147"
2663.0,"Pompano Beach, FL", Broward County, FL,12.6,"$57,200"
370.0,"Brentwood, TN", Williamson County, TN,6.4,"$87,817"
2939.0,"Sandersville, GA", Washington County, GA,4.5,"$75,799"
3046.0,"Simi Valley, CA", Ventura County, CA,9.1,"$84,170"
2277.0,"Myrtle Beach, SC", Horry County, SC,14.3,"$49,082"
1107.0,"Franklin, NJ", Sussex County, NJ,22.9,"$43,031"
2734.0,"Raeford, NC", Hoke County, NC,18.0,"$47,892"
1752.0,"Lamar, MO", Barton County, MO,17.6,"$41,583"
364.0,"Brecksville, OH", Cuyahoga County, OH,17.9,"$50,006"
3071.0,"Solon, OH", Cuyahoga County, OH,17.9,"$50,006"
2630.0,"Piqua, OH", Miami County, OH,7.9,"$59,922"
2047.0,"Massillon, OH", Stark County, OH,14.4,"$52,310"
3031.0,"Sherman Oaks, CA", Los Angeles County, CA,14.2,"$67,986"
2762.0,"Redlands, CA", San Bernardino County, CA,14.9,"$63,310"
2021.0,"Maringouin, LA", Iberville Parish, LA,23.8,"$47,917"
2804.0,"River Ridge, LA", Clark County, LA,11.9,"$55,245"
3495.0,"West Monroe, LA", Ouachita Parish, LA,21.3,"$44,371"
1593.0,"Jonesboro, LA", Clayton County, LA,9.4,"$53,968"
1740.0,"Lake Wales, FL", Polk County, FL,9.6,"$59,990"
2886.0,"Saint Francisville, LA", Lawrence County, LA,17.7,"$43,651"
1235.0,"Grand Prairie, TX", Dallas County, TX,14.2,"$59,838"
1626.0,"Kaysville, UT",,,,"$100,075"
2917.0,"San Anselmo, CA", Marin County, CA,6.6,"$122,933"
2384.0,"North East, PA", Erie County, PA,15.3,"$48,453"
1729.0,"Lake Forest, IL", Lake County, IL,36.5,"$33,709"
1590.0,"Joliet, IL", Will County, IL,6.4,"$86,108"
488.0,"Carlsbad, CA", San Diego County, CA,11.5,"$78,777"
1287.0,"Grosse Pointe, MI", Wayne County, MI,20.9,"$38,704"
2400.0,"North Royalton, OH", Cuyahoga County, OH,17.9,"$50,006"
2867.0,"Ruleville, MS", Sunflower County, MS,32.6,"$31,329"
311.0,"Bloomington, MN", Hennepin County, MN,10.3,"$76,067"
2497.0,"Oviedo, FL", Seminole County, FL,18.6,"$37,901"
1830.0,"Lewis Center, OH", Delaware County, OH,8.8,"$71,961"
2528.0,"Palmdale, CA", Los Angeles County, CA,14.2,"$67,986"
2461.0,"Olney, MD", Montgomery County, MD,24.1,"$52,538"
93.0,"Ankeny, IA", Polk County, IA,9.6,"$59,990"
2211.0,"Mooresville, NC", Iredell County, NC,9.5,"$60,044"
246.0,"Bellingham, WA", Whatcom County, WA,14.9,"$62,262"
566.0,"Chatsworth, GA", Murray County, GA,14.9,"$50,031"
1277.0,"Greer, SC", Greenville County, SC,11.1,"$61,162"
3300.0,"Truth Or Consequences, NM", Sierra County, NM,25.7,"$31,741"
3538.0,"Whitelaw, WI", Manitowoc County, WI,10.4,"$56,466"
3419.0,"Warren, MI", Macomb County, MI,11.0,"$62,191"
2164.0,"Miramar, FL", Broward County, FL,12.6,"$57,200"
257.0,"Belvidere, IL", Boone County, IL,22.5,"$38,110"
1532.0,"Irvine, CA", Orange County, CA,9.4,"$63,681"
1649.0,"Key West, FL", Monroe County, FL,13.2,"$58,391"
3354.0,"Vancouver, WA", Clark County, WA,11.9,"$55,245"
1272.0,"Greenwood Village, CO", Arapahoe County, CO,8.1,"$76,665"
1914.0,"Los Gatos, CA", Santa Clara County, CA,7.3,"$125,933"
1044.0,"Florence, SC", Florence County, SC,11.9,"$53,188"
710.0,"Cordele, GA", Crisp County, GA,27.4,"$36,096"
1815.0,"Leesburg, GA", Lee County, GA,24.8,"$34,796"
502.0,"Carterville, IL", Jasper County, IL,19.2,"$47,551"
2842.0,"Rome, GA", Floyd County, GA,12.3,"$48,315"
2202.0,"Montreal, PQ",,,,"$100,075"
289.0,"Biloxi, MS", Harrison County, MS,16.7,"$47,942"
2817.0,"Roanoke, VA",,,,"$100,075"
2442.0,"Ocala, FL", Marion County, FL,16.6,"$46,244"
2841.0,"Rolling Meadows, IL", Cook County, IL,9.6,"$54,465"
79.0,"Anaheim Hills, CA", Orange County, CA,9.4,"$63,681"
605.0,"Citra, FL", Marion County, FL,16.6,"$46,244"
1441.0,"Hollywood, FL", Broward County, FL,12.6,"$57,200"
812.0,"Decatur, IL", Macon County, IL,18.1,"$42,265"
1378.0,"Henderson, NV", Clark County, NV,11.9,"$55,245"
543.0,"Chandler, AZ", Maricopa County, AZ,12.3,"$65,234"
1958.0,"Macon, GA", Bibb County, GA,24.7,"$41,390"
1118.0,"Fremont, CA", Alameda County, CA,9.0,"$101,744"
1148.0,"Garden Grove, CA", Orange County, CA,9.4,"$63,681"
3168.0,"Stockton, CA", San Joaquin County, CA,14.3,"$63,567"
2218.0,"Morgan Hill, CA", Santa Clara County, CA,7.3,"$125,933"
1694.0,"La Palma, CA", Orange County, CA,9.4,"$63,681"
1070.0,"Fort Irwin, CA", San Bernardino County, CA,14.9,"$63,310"
2118.0,"Miamisburg, OH", Montgomery County, OH,24.1,"$52,538"
587.0,"Chillicothe, OH", Ross County, OH,18.4,"$49,385"
2519.0,"Palatine, IL", Cook County, IL,9.6,"$54,465"
2219.0,"Morgan, UT",Morgan County, UT,10.8,"$49,487"
1081.0,"Fort Scott, KS", Bourbon County, KS,16.5,"$48,614"
2919.0,"San Bernardino, CA",San Bernardino County, CA,14.9,"$63,310"
1379.0,"Henderson, TX",Henderson County, TX,19.4,"$43,337"
2904.0,"Salem, OR", Marion County, OR,16.6,"$46,244"
1719.0,"Laie, HI", Yancey County, HI,17.8,"$44,756"
1300.0,"HAPPY VALLEY, OR", Clackamas County, OR,7.3,"$81,061"
1332.0,"Harbor City, CA", Los Angeles County, CA,14.2,"$67,986"
154.0,"Auburn, WA", King County, WA,9.2,"$94,822"
3068.0,"Snoqualmie, WA", King County, WA,9.2,"$94,822"
774.0,"Dallas, GA", Paulding County, GA,10.3,"$53,876"
490.0,"Carmel, IN", Hamilton County, IN,14.7,"$49,210"
2946.0,"Santa Ana, CA", Orange County, CA,9.4,"$63,681"
3417.0,"Warner Robins, GA", Houston County, GA,26.1,"$39,533"
1195.0,"Glendale, AZ", Maricopa County, AZ,12.3,"$65,234"
2.0,"Aberdeen, WA", Grays Harbor County, WA,17.3,"$48,763"
1607.0,"Kailua, HI", Honolulu County, HI,7.7,"$83,695"
591.0,"Chino, CA", San Bernardino County, CA,14.9,"$63,310"
2753.0,"Reading, MA", Middlesex County, MA,12.7,"$54,871"
3560.0,"Willimantic, CT", Aroostook County, CT,15.3,"$39,450"
1019.0,"Fayetteville, NC",,,,"$100,075"
817.0,"Deerfield Beach, FL", Broward County, FL,12.6,"$57,200"
1948.0,"Lynn Haven, FL", Bay County, FL,15.6,"$50,576"
3105.0,"Spanish Fort, AL", Baldwin County, AL,23.8,"$42,727"
1447.0,"Homestead, FL", Miami-Dade County, FL,16.0,"$52,043"
1534.0,"Irvington, AL", Limestone County, AL,22.2,"$43,226"
2272.0,"Muscle Shoals, AL", Colbert County, AL,13.8,"$49,055"
3381.0,"Violet, LA", Saint Bernard Parish, LA,,"$100,075"
829.0,"Denver, CO",Denver County, CO,11.7,"$68,069"
934.0,"Elk Grove, CA", Sacramento County, CA,14.3,"$69,475"
161.0,"Austell, GA", Cobb County, GA,9.1,"$78,603"
3135.0,"Springfield, VA", Fairfax County, VA,6.1,"$122,035"
524.0,"Cedar Hill, TX", Dallas County, TX,14.2,"$59,838"
1443.0,"Holtsville, NY", Suffolk County, NY,7.3,"$100,075"
416.0,"Buford, GA", Gwinnett County, GA,9.2,"$72,008"
3382.0,"Virginia Beach, VA",,,,"$100,075"
1171.0,"Gibsonia, PA", Allegheny County, PA,11.7,"$59,881"
538.0,"Centreville, VA", Fairfax County, VA,6.1,"$122,035"
2206.0,"Moon Township, PA", Allegheny County, PA,11.7,"$59,881"
3209.0,"Suwanee, GA", Gwinnett County, GA,9.2,"$72,008"
2150.0,"Milton, GA", Fulton County, GA,11.5,"$52,277"
236.0,"Belle Glade, FL", Palm Beach County, FL,12.2,"$61,735"
3014.0,"Sharpsburg, GA", Coweta County, GA,10.2,"$70,974"
509.0,"Cassatt, SC", Kershaw County, SC,14.5,"$52,270"
3275.0,"Toccoa, GA", Stephens County, GA,19.4,"$43,115"
325.0,"Bolingbrook, IL", Will County, IL,6.4,"$86,108"
2998.0,"Seminole, TX", Gaines County, TX,15.4,"$56,321"
1764.0,"Lanham, MD", Prince George's County, MD,8.3,"$82,445"
3146.0,"Stamford, CT", Nevada County, CT,10.3,"$66,681"
1193.0,"Glencoe, IL", Cook County, IL,9.6,"$54,465"
3335.0,"Upper Marlboro, MD", Prince George's County, MD,8.3,"$82,445"
2348.0,"Newport News, VA",,,,"$100,075"
274.0,"Berryville, VA", Clarke County, VA,6.5,"$84,021"
3301.0,"Tryon, NC", Polk County, NC,9.6,"$59,990"
1156.0,"Gaston, SC", Lexington County, SC,12.5,"$60,627"
3245.0,"Temple Hills, MD", Prince George's County, MD,8.3,"$82,445"
762.0,"Cumming, GA", Forsyth County, GA,16.4,"$50,112"
501.0,"Cartersville, GA", Bartow County, GA,12.2,"$57,409"
2197.0,"Montgomery, TX",Montgomery County, TX,24.1,"$52,538"
821.0,"Del Valle, TX", Los Angeles County, TX,14.2,"$67,986"
1760.0,"Landover, MD", Prince George's County, MD,8.3,"$82,445"
3488.0,"West Hills, CA", Los Angeles County, CA,14.2,"$67,986"
125.0,"Ashdown, AR", Little River County, AR,16.0,"$43,559"
1374.0,"Heber City, UT", Wasatch County, UT,5.3,"$85,380"
726.0,"Cottonwood Heights, UT",,,,"$100,075"
70.0,"American Fork, UT", Utah County, UT,9.4,"$75,296"
970.0,"Essendon, VIC       ",,,,"$100,075"
3104.0,"Spanish Fork, UT", Utah County, UT,9.4,"$75,296"
1629.0,"Kearns, UT",,,,"$100,075"
1056.0,"Fontana, CA", San Bernardino County, CA,14.9,"$63,310"
1763.0,"Langhorne, PA", Bucks County, PA,5.7,"$88,538"
582.0,"Chevy Chase, MD", Montgomery County, MD,24.1,"$52,538"
3550.0,"Willard, MO", Torrance County, MO,25.2,"$39,123"
1995.0,"Manila, AR", Mississippi County, AR,26.8,"$34,735"
2934.0,"San Mateo, CA",San Mateo County, CA,6.8,"$122,930"
804.0,"Daytona Beach, FL", Volusia County, FL,13.2,"$50,285"
3297.0,"Troy, NY", Rensselaer County, NY,11.1,"$71,084"
1183.0,"Glastonbury, CT", Fairfax County, CT,6.1,"$122,035"
2703.0,"Prince Frederick, MD", Calvert County, MD,5.4,"$106,270"
1648.0,"Kettering, OH", Montgomery County, OH,24.1,"$52,538"
180.0,"Balboa Island, CA", Orange County, CA,9.4,"$63,681"
2515.0,"Paducah, KY", McCracken County, KY,14.7,"$48,950"
1768.0,"Lansing, MI", Ingham County, MI,18.1,"$52,837"
3254.0,"Thatcher, AZ", Graham County, AZ,18.9,"$39,502"
3420.0,"Warren, OH",Warren County, OH,10.3,"$65,635"
1661.0,"Kingfisher, OK",Kingfisher County, OK,9.9,"$59,266"
971.0,"Essex Fells, NJ", Essex County, NJ,13.7,"$50,785"
1089.0,"Fort Washington, PA", Montgomery County, PA,24.1,"$52,538"
1684.0,"La Canada, CA", Orange County, CA,9.4,"$63,681"
3371.0,"Vienna, GA", Dooly County, GA,29.1,"$37,278"
2830.0,"Rockledge, FL", Brevard County, FL,11.0,"$57,612"
2079.0,"Mechanicsville, VA", Hanover County, VA,5.2,"$91,028"
1382.0,"Henrietta, TX", Clay County, TX,25.1,"$35,983"
1810.0,"Lee's Summit, MO", Jackson County, MO,12.0,"$52,919"
1435.0,"Holland, MI", Ottawa County, MI,20.6,"$38,194"
106.0,"Apopka, FL", Orange County, FL,9.4,"$63,681"
512.0,"Castle Rock, CO", Douglas County, CO,11.7,"$50,637"
1049.0,"Flower Mound, TX", Denton County, TX,7.3,"$88,384"
2132.0,"Midlothian, TX", Ellis County, TX,8.8,"$76,792"
3043.0,"Silsbee, TX", Hardin County, TX,12.4,"$60,909"
747.0,"Crosby, TX",Crosby County, TX,23.7,"$37,911"
16.0,"Addison, TX", Dallas County, TX,14.2,"$59,838"
2864.0,"Royse City, TX", Rockwall County, TX,5.1,"$102,858"
2385.0,"North Fort Myers, FL", Lee County, FL,24.8,"$34,796"
3580.0,"Winnetka, IL", Cook County, IL,9.6,"$54,465"
3428.0,"Washington, IN",Washington County, IN,4.5,"$75,799"
1717.0,"Laguna Hills, CA", Orange County, CA,9.4,"$63,681"
1474.0,"Hudson, OH", Summit County, OH,6.2,"$105,374"
2795.0,"Ridgely, MD", Caroline County, MD,9.7,"$67,335"
3554.0,"Williamson, GA", Pike County, GA,10.3,"$62,657"
2015.0,"Maria Stein, OH", Mercer County, OH,22.7,"$37,860"
555.0,"Charleston, SC", Charleston County, SC,14.2,"$62,958"
1548.0,"Jackson, NJ", Ocean County, NJ,9.7,"$68,483"
2215.0,"Moraga, CA", Contra Costa County, CA,7.8,"$101,463"
3091.0,"South Lake Tahoe, CA", El Dorado County, CA,8.1,"$81,869"
1241.0,"Granite Bay, CA", Placer County, CA,7.1,"$89,175"
2915.0,"Sammamish, WA", King County, WA,9.2,"$94,822"
1215.0,"Goleta, CA", Santa Barbara County, CA,12.6,"$75,646"
2600.0,"Petaluma, CA", Sonoma County, CA,9.9,"$81,002"
2477.0,"Orange, CA",Orange County, CA,9.4,"$63,681"
926.0,"Elgin, IL", Kane County, IL,10.5,"$52,355"
2107.0,"Mesa, AZ", Maricopa County, AZ,12.3,"$65,234"
724.0,"Coto De Caza, CA", Orange County, CA,9.4,"$63,681"
3144.0,"Stafford, VA",Stafford County, VA,5.4,"$108,421"
815.0,"Deer Park, IL", Lake County, IL,36.5,"$33,709"
1243.0,"Grantsburg, WI", Burnett County, WI,10.7,"$55,295"
758.0,"Culver City, CA", Los Angeles County, CA,14.2,"$67,986"
1927.0,"Loveland, OH", Hamilton County, OH,14.7,"$49,210"
1108.0,"Franklin, TN", Williamson County, TN,6.4,"$87,817"
2908.0,"Saline, MI", Washtenaw County, MI,15.0,"$72,267"
307.0,"Bloomfield Hills, MI", Oakland County, MI,8.2,"$80,319"
82.0,"Andalusia, AL", Covington County, AL,26.5,"$36,083"
2005.0,"Manvel, TX", Brazoria County, TX,10.1,"$74,225"
3280.0,"Toronto, ON", Vermillion County, ON,15.2,"$49,287"
324.0,"Boling, TX", Wharton County, TX,16.8,"$48,040"
2640.0,"Plainfield, IL", Will County, IL,6.4,"$86,108"
1429.0,"Hoffman Estates, IL", Cook County, IL,9.6,"$54,465"
2301.0,"New Albany, IN", Floyd County, IN,12.3,"$48,315"
2782.0,"Richburg, SC", Chester County, SC,15.9,"$47,508"
3153.0,"Staten Island, NY", Richmond County, NY,15.9,"$49,399"
900.0,"East Orange, NJ", Essex County, NJ,13.7,"$50,785"
395.0,"Brooklyn, NY", Kings County, NY,18.9,"$60,862"
3323.0,"Union City, NJ", Hudson County, NJ,14.3,"$73,337"
2081.0,"Medford, NJ", Burlington County, NJ,6.2,"$84,470"
650.0,"Coatesville, PA", Chester County, PA,15.9,"$47,508"
646.0,"Closter, NJ", Bergen County, NJ,6.8,"$100,181"
1051.0,"Flowood, MS", Rankin County, MS,9.6,"$66,296"
977.0,"Eufaula, AL", Jefferson County, AL,8.1,"$65,831"
3363.0,"Vestavia Hills, AL", Jefferson County, AL,8.1,"$65,831"
1839.0,"Lexington, TN", Henderson County, TN,19.4,"$43,337"
2564.0,"Pearl, MS", Rankin County, MS,9.6,"$66,296"
1314.0,"Hamden, CT", Bergen County, CT,6.8,"$100,181"
3052.0,"Skiatook, OK", Osage County, OK,15.1,"$48,826"
113.0,"Argyle, TX", Denton County, TX,7.3,"$88,384"
2307.0,"New Braunfels, TX", Comal County, TX,7.1,"$76,523"
3204.0,"Sunrise, FL", Broward County, FL,12.6,"$57,200"
2360.0,"Nicholasville, KY", Jessamine County, KY,12.6,"$59,443"
1459.0,"Hopkinsville, KY", Christian County, KY,8.6,"$58,057"
3073.0,"Somerset, KY", Pulaski County, KY,14.6,"$50,834"
2518.0,"Paintsville, KY", Johnson County, KY,10.3,"$57,676"
2654.0,"Plymouth, MI", Wayne County, MI,20.9,"$38,704"
3288.0,"Traverse City, MI", Grand Traverse County, MI,9.5,"$64,591"
3405.0,"Walled Lake, MI", Oakland County, MI,8.2,"$80,319"
2255.0,"Mountain View, CA", Santa Clara County, CA,7.3,"$125,933"
2822.0,"Rochester, MI", Oakland County, MI,8.2,"$80,319"
2510.0,"Pacific Palisades, CA", Los Angeles County, CA,14.2,"$67,986"
982.0,"Eureka, MO", Saint Louis County, MO,,"$100,075"
972.0,"Essexville, MI", Bay County, MI,15.6,"$50,576"
2282.0,"Naples, FL", Collier County, FL,10.6,"$70,649"
833.0,"Desoto, TX", Dallas County, TX,14.2,"$59,838"
1616.0,"Kansas City, MO", Jackson County, MO,12.0,"$52,919"
2252.0,"Mount Vernon, NY", Westchester County, NY,8.3,"$94,521"
1062.0,"Forestville, MD", Prince George's County, MD,8.3,"$82,445"
946.0,"Ellicott City, MD", Howard County, MD,20.6,"$50,423"
3378.0,"Vineland, NJ", Cumberland County, NJ,15.7,"$46,300"
2787.0,"Richmond Hill, GA", Bryan County, GA,16.6,"$43,445"
1413.0,"Hillsborough, NJ", Somerset County, NJ,12.0,"$50,504"
42.0,"Alexandria, VA", Riverside County, VA,12.7,"$66,793"
1083.0,"Fort Stewart, GA", Liberty County, GA,15.1,"$52,577"
2254.0,"Mountain Brook, AL", Jefferson County, AL,8.1,"$65,831"
3401.0,"Waldorf, MD", Charles County, MD,6.6,"$92,616"
2993.0,"Seffner, FL", Hillsborough County, FL,7.4,"$78,714"
3057.0,"Slidell, LA", St. Tammany Parish, LA,11.8,"$67,054"
1273.0,"Greenwood, AR", Sebastian County, AR,15.6,"$46,843"
3299.0,"Trussville, AL", Jefferson County, AL,8.1,"$65,831"
810.0,"Decatur, AL", Clearfield County, AL,15.4,"$46,706"
2578.0,"Pembroke Pines, FL", Broward County, FL,12.6,"$57,200"
679.0,"Columbus, GA", Muscogee County, GA,20.1,"$46,628"
3302.0,"Tucker, GA", DeKalb County, GA,17.4,"$47,420"
354.0,"Bradenton, FL", Manatee County, FL,10.4,"$59,587"
1795.0,"Lawrenceville, GA", Gwinnett County, GA,9.2,"$72,008"
725.0,"Cottondale, AL", Tuscaloosa County, AL,16.8,"$52,557"
1421.0,"Hinsdale, IL",Hinsdale County, IL,8.6,"$62,149"
2960.0,"Sarasota, FL", Sarasota County, FL,10.3,"$61,652"
2926.0,"San Juan Capistrano, CA", Orange County, CA,9.4,"$63,681"
687.0,"Commerce Township, MI", Oakland County, MI,8.2,"$80,319"
3444.0,"Waukesha, WI", Waukesha County, WI,5.0,"$87,333"
3522.0,"Westwood, NJ", Bergen County, NJ,6.8,"$100,181"
997.0,"Fairfax, VA",,,,"$100,075"
1816.0,"Leesburg, VA", Loudoun County, VA,3.6,"$140,382"
3513.0,"Westfield, NJ", Union County, NJ,19.8,"$40,322"
3040.0,"Sicklerville, NJ", Camden County, NJ,8.3,"$65,955"
1893.0,"Long Beach, MS", Nassau County, MS,5.8,"$115,301"
595.0,"Chula Vista, CA", San Diego County, CA,11.5,"$78,777"
386.0,"Bronx, NY", Bronx County, NY,27.3,"$38,566"
2607.0,"Phenix City, AL", Russell County, AL,21.5,"$38,966"
2750.0,"Raynham, MA",,,,"$100,075"
2178.0,"Mohnton, PA", Berks County, PA,11.4,"$62,519"
3025.0,"Shelbyville, TN", Bedford County, TN,10.4,"$61,186"
964.0,"Enterprise, AL", Washington County, AL,4.5,"$75,799"
2281.0,"Naperville, IL", DuPage County, IL,6.6,"$93,540"
2931.0,"San Marcos, CA", San Diego County, CA,11.5,"$78,777"
1809.0,"Lebanon, TN", Wilson County, TN,10.9,"$71,207"
2070.0,"Mckeesport, PA", Allegheny County, PA,11.7,"$59,881"
944.0,"Ellenwood, GA", Clayton County, GA,9.4,"$53,968"
1734.0,"Lake Saint Louis, MO", Saint Charles County, MO,,"$100,075"
3616.0,"Yazoo City, MS", Yazoo County, MS,37.1,"$33,111"
704.0,"Coppell, TX", Dallas County, TX,14.2,"$59,838"
457.0,"Camas, WA", Clark County, WA,11.9,"$55,245"
1671.0,"Kissimmee, FL", Osceola County, FL,17.6,"$45,607"
3002.0,"Seneca, SC", Oconee County, SC,14.4,"$50,529"
3162.0,"Sterling, VA", Loudoun County, VA,3.6,"$140,382"
1404.0,"Highland Springs, VA", Henrico County, VA,9.0,"$68,581"
3023.0,"Shelby, OH",Shelby County, OH,20.6,"$41,961"
3400.0,"Wake Forest, NC", Wake County, NC,8.4,"$80,169"
2856.0,"Roswell, GA", Fulton County, GA,11.5,"$52,277"
2328.0,"New Port Richey, FL", Pasco County, FL,12.6,"$53,788"
402.0,"Brownsville, TN", Haywood County, TN,20.5,"$39,574"
1446.0,"Homerville, GA", Clinch County, GA,25.8,"$37,593"
1142.0,"Gallatin, TN", Sumner County, TN,8.9,"$66,171"
2233.0,"Moultrie, GA", Colquitt County, GA,23.9,"$38,633"
1838.0,"Lexington, SC",Lexington County, SC,12.5,"$60,627"
713.0,"Cordova, TN", Shelby County, TN,20.6,"$41,961"
1990.0,"Manchester, TN", Coffee County, TN,15.9,"$49,494"
3107.0,"Sparta, NJ", Sussex County, NJ,22.9,"$43,031"
1196.0,"Glendale, CA", Los Angeles County, CA,14.2,"$67,986"
1369.0,"Hayward, CA", Alameda County, CA,9.0,"$101,744"
2506.0,"Oxnard, CA", Ventura County, CA,9.1,"$84,170"
2467.0,"Ontario, CA", San Bernardino County, CA,14.9,"$63,310"
2083.0,"Medford, OR", Jackson County, OR,12.0,"$52,919"
2929.0,"San Lorenzo, CA", Alameda County, CA,9.0,"$101,744"
109.0,"Appomattox, VA", Appomattox County, VA,13.5,"$51,131"
2387.0,"North Highlands, CA", Sacramento County, CA,14.3,"$69,475"
