fms_id,espn_id,full_name,first_name,last_name,position,position_group,section,college,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches,hw_ratio,forty,vertical,bench,broad,threecone,shuttle,defense_ast_tackles_pg,defense_fum_forced_pg,defense_fum_rec_pg,defense_fum_tds_pg,defense_fum_yds_pg,defense_int_pg,defense_int_td_pg,defense_int_yards_pg,defense_loss_tackles_pg,defense_pd_pg,defense_sacks_pg,defense_solo_tackes_pg,defense_tackles_pg,defense_ast_tackles_pg_cf_scaled,defense_fum_forced_pg_cf_scaled,defense_fum_rec_pg_cf_scaled,defense_fum_tds_pg_cf_scaled,defense_fum_yds_pg_cf_scaled,defense_int_pg_cf_scaled,defense_int_td_pg_cf_scaled,defense_int_yards_pg_cf_scaled,defense_loss_tackles_pg_cf_scaled,defense_pd_pg_cf_scaled,defense_sacks_pg_cf_scaled,defense_solo_tackes_pg_cf_scaled,defense_tackles_pg_cf_scaled,football_spending,coaches_salaries,ticket_sales,ann_rain_inch,ann_snow_inch,min_jan,min_feb,min_mar,min_apr,min_may,min_jun,min_jul,min_aug,min_sep,min_oct,min_nov,min_dec,max_jan,max_feb,max_mar,max_apr,max_may,max_jun,max_jul,max_aug,max_sep,max_oct,max_nov,max_dec,cb_college_weight_pounds_zscore,cb_college_height_inches_zscore,cb_hw_ratio_zscore,cb_forty_zscore,cb_vertical_zscore,cb_bench_zscore,cb_broad_zscore,cb_threecone_zscore,cb_shuttle_zscore,cb_defense_ast_tackles_pg_zscore,cb_defense_fum_forced_pg_zscore,cb_defense_fum_rec_pg_zscore,cb_defense_fum_tds_pg_zscore,cb_defense_fum_yds_pg_zscore,cb_defense_int_pg_zscore,cb_defense_int_td_pg_zscore,cb_defense_int_yards_pg_zscore,cb_defense_loss_tackles_pg_zscore,cb_defense_pd_pg_zscore,cb_defense_sacks_pg_zscore,cb_defense_solo_tackes_pg_zscore,cb_defense_tackles_pg_zscore,cb_defense_ast_tackles_pg_cf_scaled_zscore,cb_defense_fum_forced_pg_cf_scaled_zscore,cb_defense_fum_rec_pg_cf_scaled_zscore,cb_defense_fum_tds_pg_cf_scaled_zscore,cb_defense_fum_yds_pg_cf_scaled_zscore,cb_defense_int_pg_cf_scaled_zscore,cb_defense_int_td_pg_cf_scaled_zscore,cb_defense_int_yards_pg_cf_scaled_zscore,cb_defense_loss_tackles_pg_cf_scaled_zscore,cb_defense_pd_pg_cf_scaled_zscore,cb_defense_sacks_pg_cf_scaled_zscore,cb_defense_solo_tackes_pg_cf_scaled_zscore,cb_defense_tackles_pg_cf_scaled_zscore,cb_football_spending_zscore,cb_coaches_salaries_zscore,cb_ticket_sales_zscore,cb_ann_rain_inch_zscore,cb_ann_snow_inch_zscore,cb_min_jan_zscore,cb_min_feb_zscore,cb_min_mar_zscore,cb_min_apr_zscore,cb_min_may_zscore,cb_min_jun_zscore,cb_min_jul_zscore,cb_min_aug_zscore,cb_min_sep_zscore,cb_min_oct_zscore,cb_min_nov_zscore,cb_min_dec_zscore,cb_max_jan_zscore,cb_max_feb_zscore,cb_max_mar_zscore,cb_max_apr_zscore,cb_max_may_zscore,cb_max_jun_zscore,cb_max_jul_zscore,cb_max_aug_zscore,cb_max_sep_zscore,cb_max_oct_zscore,cb_max_nov_zscore,cb_max_dec_zscore,cb_max_madden_zscore,max_madden
1452,,Deltha O'Neal,Deltha,O'Neal,CB,DB,D,California,2000,15.0,1.0,1.0,4.0,DEN,,,,193,71,0.36787564766839376,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25921178.25,5449813.357142857,13865609.357142856,26.74,0.0,42.0,44.2,45.7,46.5,49.4,51.7,53.0,53.9,53.4,51.5,46.6,42.6,58.4,61.6,64.2,66.8,69.7,73.2,73.9,74.3,74.8,72.5,64.8,58.6,-0.019528121507987255,-0.1462886784998428,-0.09713534230650739,1.1185600113222853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5863137341831882,-0.15566807620089038,-0.4913220947496599,-1.029472827298292,-0.6514607752119363,1.041790728942153,0.996423285289819,0.6589424257506609,-0.010369540840536571,-0.7718061579348143,-1.6218690411796548,-2.1523571755324817,-1.78089782506344,-0.7800382090546878,0.26629894630086537,0.6742024497487179,0.9546246512731139,0.7131527998729199,0.6828881807166786,0.30698612488712756,-0.37323490293621603,-1.175910225923461,-1.9601951343168906,-2.8608647561700735,-2.517879067747463,-1.1770688357056769,0.0800456617310285,0.3738874783279689,0.6144102523383486,,
1816,,Ethan Howell,Ethan,Howell,CB,DB,D,Oklahoma State,2000,250.0,5.0,9.0,19.0,WAS,,,,186,71,0.3817204301075269,4.56,,16.0,,6.98,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,17586825.285714287,6177056.0,21117875.214285713,38.35,0.82,23.0,27.2,36.1,45.0,56.0,64.9,69.4,68.2,58.8,46.5,35.8,25.5,48.8,53.0,61.8,71.9,79.3,87.3,92.9,93.3,84.8,73.6,61.3,49.8,-0.7994196267848561,-0.1462886784998428,0.8207840024271182,0.6917173508355943,,0.3709288218516281,,0.22897666104388875,-0.19068460187068853,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35367772164773137,0.14053961383456215,0.008406506462458775,-0.26573907883519754,-0.21047926991136987,-0.5867782380027571,-0.4589909613511237,-0.28355282678269433,-0.19012298867329047,0.09503999219530151,0.2665677507831937,0.39978418056820025,0.344868620285033,-0.08094893868041639,-0.3051399201773541,-0.4859561356200961,-0.6304079880908188,-0.03170872296040556,-0.01000421745406553,0.07563941771304905,0.2693661052832106,0.24270699817228317,0.45238672091027604,0.9067429550989717,1.0787916640484874,0.5000376547056714,0.2209052352966663,0.02494300012854053,-0.11027720489321302,,
2111,,Jacoby Shepherd,Jacoby,Shepherd,CB,DB,D,Oklahoma State,2000,300.0,12.0,21.0,47.0,,,,,195,73,0.37435897435897436,4.53,35.0,5.0,120.0,,,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17586825.285714287,6177056.0,21117875.214285713,38.35,0.82,23.0,27.2,36.1,45.0,56.0,64.9,69.4,68.2,58.8,46.5,35.8,25.5,48.8,53.0,61.8,71.9,79.3,87.3,92.9,93.3,84.8,73.6,61.3,49.8,0.2032980228568324,1.13255751096651,0.3327140261234672,0.3715853554705831,-0.33878054275782943,-2.2986085285906332,-0.33113811757840533,,,-1.4798984470917262,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,0.04662968383665503,-0.7014973079376604,-1.089194663481652,-1.1402680865171309,-0.7956746423440447,-0.5339054362841054,-1.655735984167269,-1.6671686685408547,-1.4735688563151685,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-0.020182998407794122,-0.7046741446819111,-1.096120465664297,-1.146047291601892,-0.7992726677933508,-0.5527869859498546,-1.6392386173850988,-1.6507819154189893,-0.35367772164773137,0.14053961383456215,0.008406506462458775,-0.26573907883519754,-0.21047926991136987,-0.5867782380027571,-0.4589909613511237,-0.28355282678269433,-0.19012298867329047,0.09503999219530151,0.2665677507831937,0.39978418056820025,0.344868620285033,-0.08094893868041639,-0.3051399201773541,-0.4859561356200961,-0.6304079880908188,-0.03170872296040556,-0.01000421745406553,0.07563941771304905,0.2693661052832106,0.24270699817228317,0.45238672091027604,0.9067429550989717,1.0787916640484874,0.5000376547056714,0.2209052352966663,0.02494300012854053,-0.11027720489321302,,
2363,,Jeff Harris,Jeff,Harris,CB,DB,D,Georgia,2000,300.0,13.0,22.0,50.0,,,,,190,72,0.37894736842105264,4.53,34.5,,114.0,6.73,4.25,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26289822.785714287,7367397.642857143,22925558.85714286,49.68,0.06,33.1,36.3,42.5,49.3,58.2,66.4,69.8,69.3,62.7,51.5,42.4,35.0,53.9,58.2,66.2,74.0,81.8,88.7,91.4,89.9,84.0,74.4,65.2,55.7,-0.35376733805521676,0.4931344162333336,0.6369279557651288,0.3715853554705831,-0.513545123569448,,-1.4148628660168256,-0.9545223209287235,0.6348107631897547,-1.4798984470917262,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-0.8213295381789373,-0.7014973079376604,-1.089194663481652,-1.1402680865171309,-0.7956746423440447,-0.5339054362841054,-1.655735984167269,-1.6671686685408547,-1.4735688563151685,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-0.7094042511453019,-0.7046741446819111,-1.096120465664297,-1.146047291601892,-0.7992726677933508,-0.5527869859498546,-1.6392386173850988,-1.6507819154189893,0.6278913725787664,0.6253686483346489,0.13296774512544923,0.47957559559088836,-0.6191938357996998,0.27893473916269534,0.3200837236154982,0.34477734157287554,0.32517022844727034,0.3839887089053405,0.4811628407789719,0.46203153071699604,0.5083891160810685,0.42394886770100265,0.26629894630086537,0.22302966654973455,0.2501657004446994,0.3639989610447986,0.4089539767887101,0.49977504753219254,0.5339665204323851,0.6121385669472168,0.6919338554718398,0.6093002410514156,0.435176901516582,0.36586913547276406,0.32334856152622304,0.413766847265047,0.37559279484158414,,
3133,,Lamar Grant,Lamar,Grant,CB,DB,D,Duke,2000,300.0,14.0,23.0,59.0,,,,,188,71,0.3776595744680851,4.62,32.0,16.0,117.0,7.3,4.3,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1575,0.0,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,,,,47.31,0.3,27.1,29.4,35.3,43.6,53.9,63.5,68.1,66.4,58.9,46.2,37.2,29.4,48.5,52.6,61.4,70.5,77.2,84.1,87.1,85.7,79.3,69.8,60.9,51.8,-0.5765934824200364,-0.1462886784998428,0.5515462614946129,1.3319813415656356,-1.387368027627541,0.3709288218516281,-0.8730004917976155,1.7438553579688294,0.9787671652982712,-1.4798984470917262,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-0.01846725781451455,-0.7014973079376604,-0.7203673790980892,-1.1402680865171309,-0.7956746423440447,-0.5339054362841054,-1.655735984167269,-1.6671686685408547,-1.4735688563151685,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,0.0118165597550188,-0.7046741446819111,-0.7166922297355299,-1.146047291601892,-0.7992726677933508,-0.5527869859498546,-1.6392386173850988,-1.6507819154189893,,,,0.3236712903490683,-0.49012607815075343,-0.2353501977672763,-0.27064323531523715,-0.362094097827141,-0.35789287331719394,-0.1807746919370082,0.06627900012046659,0.19748029258460792,0.07728962716424673,-0.06800284108089266,-0.3394262521660469,-0.33556520788710115,-0.26890931595518514,-0.054985645548946756,-0.042231770857355834,0.0370816331840362,0.09296582851709308,-0.06761551959866023,-0.09514958665901073,-0.24336887255158113,-0.3598766286698918,-0.4223709150205701,-0.26570056429372096,-0.014936368808536857,0.054424489932141794,,
3243,,Lloyd Harrison,Lloyd,Harrison,CB,DB,D,NC State,2000,64.0,2.0,4.0,10.0,WAS,,,,190,70,0.3684210526315789,4.5,37.5,16.0,119.0,7.12,4.25,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,2.217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46956521739130436,0.0,1.9956521739130435,0.0,0.0,0.0,0.0,0.0,,,,46.22,0.23,30.0,32.2,39.2,47.7,56.5,65.5,69.3,68.1,61.3,49.5,41.1,32.9,50.9,55.0,62.9,72.4,79.9,87.2,90.1,88.5,82.3,72.5,63.4,53.8,-0.35376733805521676,-0.7857117732330192,-0.0609745887069192,0.05145336010556239,0.5350423613002636,0.3709288218516281,-0.5117589089848088,0.8917360909485501,0.6348107631897547,-1.4798984470917262,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,3.292042427025391,-0.7014973079376604,-0.06690164698373341,-1.1402680865171309,-0.7956746423440447,-0.5339054362841054,-1.655735984167269,-1.6671686685408547,-1.4735688563151685,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,3.39167624651018,-0.7046741446819111,-0.044444376948692674,-1.146047291601892,-0.7992726677933508,-0.5527869859498546,-1.6392386173850988,-1.6507819154189893,,,,0.2519684664192857,-0.5277708407983628,0.013220855082209862,-0.03092794763319919,0.02079459851453504,0.13343321742566688,0.16071015508394665,0.3524057867815042,0.38422234303099967,0.33000312066721027,0.2427035013076723,0.037723399709577596,0.08338094794052582,0.05551256929474259,0.13122973515938446,0.15113354956238656,0.1816733251678349,0.33236620412825235,0.3313705746782685,0.43527621129873684,0.35151655554353123,0.17015905812108983,0.08076103210283438,0.0800456617310285,0.23430968704819768,0.21912618475749662,,
3378,,Mario Edwards,Mario,Edwards,CB,DB,D,Florida State,2000,300.0,15.0,24.0,64.0,,,,,191,72,0.3769633507853403,4.46,,,120.0,,,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,4.739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23478260869565218,0.0,4.265217391304348,0.0,0.0,0.0,0.0,0.0,27183435.92857143,8015080.923076923,20378000.07142857,58.06,0.0,39.0,41.9,47.1,52.3,61.6,69.5,72.0,72.1,68.1,57.3,47.5,41.1,63.5,67.5,73.8,79.9,87.0,91.0,92.1,91.5,88.4,81.4,73.0,65.3,-0.24235426587280692,0.4931344162333336,0.50538611492223,-0.37538930038112867,,,-0.33113811757840533,,,-1.4798984470917262,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,0.8013768334154308,-0.7014973079376604,1.0957060972688013,-1.1402680865171309,-0.7956746423440447,-0.5339054362841054,-1.655735984167269,-1.6671686685408547,-1.4735688563151685,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,0.8488351028699334,-0.7046741446819111,1.1515794102180732,-1.146047291601892,-0.7992726677933508,-0.5527869859498546,-1.6392386173850988,-1.6507819154189893,0.7286776870897356,0.8891716172512721,-0.04257573515620129,1.0308321685556372,-0.6514607752119363,0.7846482604771674,0.7995142989795735,0.7963896500784416,0.6846771241127781,0.8305458165481272,0.9246593601035794,0.8043919565353805,0.9246231053800696,1.1230381380752732,0.9291680314155996,0.7708823318627855,0.8155867004517163,1.108860483878124,1.1582445934152121,1.232372953583439,1.2773676868038781,1.3805562299990792,1.085475576537264,0.7481068409402728,0.7380544368257136,1.1037959912537583,1.2197276660348317,1.1914145415380586,1.166160930003287,,
3404,,Mark Roman,Mark,Roman,CB,DB,D,LSU,2000,300.0,16.0,25.0,65.0,,,,,188,71,0.3776595744680851,4.55,,,,,,0.0,0.0,0.0,0.0,0.0,0.2702702702702703,0.08108108108108109,7.108108108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702702702702703,0.08108108108108109,7.108108108108108,0.0,0.0,0.0,0.0,0.0,,,,61.77,0.02,37.2,40.6,47.1,53.3,61.7,68.1,70.5,70.4,65.2,54.3,46.1,39.0,60.6,64.6,72.0,78.5,85.5,90.5,92.0,92.3,88.9,80.8,71.4,62.7,-0.5765934824200364,-0.1462886784998428,0.5515462614946129,0.5850066857139239,,,,,,-1.4798984470917262,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,0.8911305485004746,2.2336960833986206,2.18788559979122,-1.1402680865171309,-0.7956746423440447,-0.5339054362841054,-1.655735984167269,-1.6671686685408547,-1.4735688563151685,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,1.2331884689256665,2.6482752535106817,2.6497363680168493,-1.146047291601892,-0.7992726677933508,-0.5527869859498546,-1.6392386173850988,-1.6507819154189893,,,,1.2748848995459972,-0.6407051287411908,0.6303627793981761,0.6882179154129134,0.7963896500784416,0.8045127560012807,0.8436798491258564,0.7243706094408523,0.5709643934773915,0.6719096118771061,0.7476013076890914,0.5863047115286679,0.6204914041297913,0.6209335693017596,0.8838502321888905,0.9245948312413561,1.0588629232028806,1.1009674100377607,1.158897288734119,0.9999230284795628,0.7282773266704369,0.8894932044802794,1.1876513157743256,1.1428951713626643,1.031897065789749,0.952048726730326,,
3972,,Ralph Brown,Ralph,Brown,CB,DB,D,Nebraska,2000,140.0,4.0,8.0,17.0,NYG,,,,185,70,0.3783783783783784,4.55,,10.0,,,,0.0,0.0,0.0,0.0,0.0,0.22916666666666666,0.020833333333333332,5.270833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2177083333333333,0.019791666666666666,5.007291666666666,0.0,0.0,0.0,0.0,0.0,24130290.5,5962205.714285715,34729417.571428575,28.95,2.21,13.7,18.2,27.8,38.7,50.2,61.1,66.9,63.7,53.5,40.7,28.2,17.1,35.1,39.6,51.5,63.6,73.6,83.7,88.6,85.9,78.2,66.1,50.8,37.1,-0.9108326989672659,-0.7857117732330192,0.5992034939017756,0.5850066857139239,,-1.0851824602077873,,,,-1.4798984470917262,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,0.49869177863644254,0.05268432733624508,1.3408392674829672,-1.1402680865171309,-0.7956746423440447,-0.5339054362841054,-1.655735984167269,-1.6671686685408547,-1.4735688563151685,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,0.6639101200087499,0.11377148966857235,1.5426404285914657,-1.146047291601892,-0.7992726677933508,-0.5527869859498546,-1.6392386173850988,-1.6507819154189893,0.3843281462718013,0.05303057203132073,0.9463308954001655,-0.8840937072204765,0.537038159805444,-1.3839198902442131,-1.2295043860433874,-1.0984185138688243,-0.9450874695708564,-0.6667338973129816,-0.2770731438727783,0.010738242138218394,-0.3240788625169338,-0.767092111455164,-0.9680090052920883,-1.3023640290277794,-1.4090205126906452,-1.09468818783713,-1.0896272564642944,-0.9172235339090352,-0.7764355355444825,-0.5995969786345658,-0.16359162510517006,0.054073841495975064,-0.32201693675624965,-0.6068526289658175,-0.7395009481054146,-1.0218904344697446,-1.1561329670342158,,
4034,,Reggie Howard,Reggie,Howard,CB,DB,D,Memphis,2000,300.0,17.0,30.0,74.0,,,,,190,71,0.3736842105263158,4.55,,,,,,1.608695652173913,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.8478260869565217,0.0,0.10869565217391304,1.3478260869565217,2.9565217391304346,1.126086956521739,0.0608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.5934782608695651,0.0,0.07608695652173912,0.9434782608695651,2.069565217391304,11670603.214285715,3952760.5,9110969.5,53.4,0.17,29.9,33.4,43.0,52.1,61.3,68.9,72.6,71.2,62.4,51.3,42.1,32.7,47.8,52.8,62.0,71.9,79.9,87.0,90.4,90.0,83.5,73.2,61.4,50.4,-0.35376733805521676,-0.1462886784998428,0.2879766835291048,0.5850066857139239,,,,,,1.5921571693671863,1.8027758386672643,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-1.6892887601945294,-0.7014973079376604,-1.089194663481652,6.055323600641927,-0.7956746423440447,2.106529002576503,-0.5059990221427801,0.14766706616319342,0.9432942634832272,1.3007192392301452,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-1.6940060407703132,-0.7046741446819111,-1.096120465664297,4.55279342587362,-0.7992726677933508,1.599961732674467,-0.7405545749678231,-0.23173022588500441,-1.0209398620648644,-0.7654213312260743,-0.8189479115469307,0.7242861506539986,-0.5600377802105995,0.004649439466710213,0.07180717565910227,0.3938656359756545,0.6607099977350781,0.7911437188149395,0.838821324105269,0.8977629817585753,0.7908336088196776,0.3851105749024315,0.24344139164173625,0.19080303917837893,0.03697417585188997,-0.10929846492221028,-0.026117994155710967,0.09491830997755582,0.2693661052832106,0.3313705746782685,0.401055192075656,0.4110050983530447,0.4541067474734017,0.28201381095219663,0.16968357218188973,0.03491284236281005,-0.060866696445606466,,
4047,,Renard Cox,Renard,Cox,CB,DB,D,Maryland,2000,300.0,18.0,31.0,75.0,,,,,192,71,0.3697916666666667,4.68,38.0,13.0,111.0,7.1,,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,2.1363636363636362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08181818181818182,0.0,1.9227272727272726,0.0,0.0,0.0,0.0,0.0,14713399.92857143,5043101.714285715,14109439.92857143,41.84,0.8,26.2,28.5,35.0,44.5,54.2,64.1,69.4,66.9,59.6,47.0,38.0,30.2,43.4,47.4,55.5,67.0,76.4,84.8,88.7,87.4,80.4,69.1,58.7,46.9,-0.13094119369039708,-0.1462886784998428,0.029898138437881024,1.9722453322956675,0.7098069421118822,-0.35712681917807954,-1.9567252402360358,0.7970561723907389,,-1.4798984470917262,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,-0.8213295381789373,-0.7014973079376604,-0.10425816541191056,-1.1402680865171309,-0.7956746423440447,-0.5339054362841054,-1.655735984167269,-1.6671686685408547,-1.4735688563151685,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,-0.8078644301078032,-0.7046741446819111,-0.08287460835452143,-1.146047291601892,-0.7992726677933508,-0.5527869859498546,-1.6392386173850988,-1.6507819154189893,-0.6777575027964868,-0.3213227135141525,-0.47452057191624897,-0.03615847744534391,-0.22123491638211534,-0.31249293830677227,-0.3476945777844634,-0.3915470744688081,-0.25004080461754175,-0.1413725942038206,0.15211703611877705,0.39978418056820025,0.15161712525335413,0.022619842115772535,-0.24799603352953212,-0.24962753489681896,-0.194755742183773,-0.4506933295541509,-0.46118996510013144,-0.5316456886189053,-0.34803486339819895,-0.18583362160663858,0.02462398062177114,0.07390335576581383,-0.038069247403937787,-0.23788920107532036,-0.3553384747445822,-0.23427289796246284,-0.3490946623899774,,
4105,,Robert Bean,Robert,Bean,CB,DB,D,Mississippi State,2000,300.0,19.0,32.0,77.0,,,,,178,71,0.398876404494382,4.5,34.5,,122.0,6.87,4.2,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.043478260869565216,7.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.043478260869565216,7.3478260869565215,0.0,0.0,0.0,0.0,0.0,14698288.0,5548683.642857143,11765223.714285715,55.62,0.0,30.8,34.2,41.3,49.7,59.3,67.1,70.7,69.2,61.7,49.6,41.2,33.5,53.4,58.1,66.3,74.4,82.0,88.6,91.5,91.4,85.8,76.0,65.8,56.0,-1.6907242042441348,-0.1462886784998428,1.9582378292880447,0.05145336010556239,-0.513545123569448,,0.03010346523440142,-0.2917628910240621,0.29085436108123824,-1.4798984470917262,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,0.8013768334154308,0.8724469743730989,2.2984037637369408,-1.1402680865171309,-0.7956746423440447,-0.5339054362841054,-1.655735984167269,-1.6671686685408547,-1.4735688563151685,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,1.1313730077188495,1.0932842282619428,2.7760638261208257,-1.146047291601892,-0.7992726677933508,-0.5527869859498546,-1.6392386173850988,-1.6507819154189893,-0.6794619043018157,-0.11539796933598452,-0.6360524176565661,0.8703230948045644,-0.6514607752119363,0.08179218000620614,0.14029725785397051,0.2269654350062059,0.3731044812026721,0.528463067260359,0.5813072161103334,0.6020880685517904,0.4935236164632479,0.2944878917057672,0.049152177039142146,0.09412315706431128,0.11112774962330176,0.3252040900638963,0.4008970884378874,0.5094144936644452,0.5843665995084192,0.6416930924492119,0.6748233458602981,0.6291297553212515,0.7191245908688939,0.6677483037468063,0.5282352139853329,0.4735859006706627,0.40029804906538713,,
4342,,Sedrick Curry,Sedrick,Curry,CB,DB,D,Texas A&M,2000,300.0,20.0,35.0,81.0,,,,,197,73,0.37055837563451777,4.44,39.0,,125.0,6.34,3.94,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23239496.230769232,7619112.769230769,37743178.85714286,41.68,0.0,41.2,44.4,51.0,58.1,66.6,72.7,74.6,74.5,69.4,60.3,50.5,42.2,61.0,64.8,71.7,78.9,85.8,91.7,94.8,96.2,90.5,81.4,71.0,62.3,0.4261241672216521,1.13255751096651,0.0807315116934976,-0.5888106306244695,1.0593361037351194,,0.5719658394536116,-2.8007807328060013,-1.4977189298830555,-1.4798984470917262,-0.5186818198313148,-0.4190241899480052,-0.3814730871971234,-0.2902412959939561,0.6975991003483492,-0.7014973079376604,-0.16712645252274508,-1.1402680865171309,-0.7956746423440447,-0.5339054362841054,-1.655735984167269,-1.6671686685408547,-1.4735688563151685,-0.512844577586988,-0.4333429996748157,-0.37523124311402756,-0.2840815058959056,1.0136488806984678,-0.7046741446819111,-0.042153143639944095,-1.146047291601892,-0.7992726677933508,-0.5527869859498546,-1.6392386173850988,-1.6507819154189893,0.283859758915491,0.7278928290361375,1.1539987803569605,-0.0466836626093489,-0.6514607752119363,0.9732194040181572,1.0135458058385356,1.179278346420117,1.3797237890660936,1.4872474454345774,1.38246221876124,1.2089997325025608,1.281395096207786,1.2913374068690806,1.2720313513025312,1.0931486055763449,0.9175478643874081,0.9148861289736122,0.9407086079430015,1.0299445848061213,1.1513674891137946,1.2032290769871106,1.2052491438180457,1.2835037262258746,1.6277571967962914,1.4559883542401404,1.2197276660348317,0.9920176968526708,0.9191083877652546,,
4736,,Tony Scott,Tony,Scott,CB,DB,D,NC State,2000,300.0,21.0,37.0,86.0,,,,,193,70,0.3626943005181347,4.5,34.0,11.0,116.0,7.45,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.22,0.23,30.0,32.2,39.2,47.7,56.5,65.5,69.3,68.1,61.3,49.5,41.1,32.9,50.9,55.0,62.9,72.4,79.9,87.2,90.1,88.5,82.3,72.5,63.4,53.8,-0.019528121507987255,-0.7857117732330192,-0.4406625015025897,0.05145336010556239,-0.6883097043810666,-0.8424972465312179,-1.0536212832040188,2.4539547471523986,0.5660194827680527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2519684664192857,-0.5277708407983628,0.013220855082209862,-0.03092794763319919,0.02079459851453504,0.13343321742566688,0.16071015508394665,0.3524057867815042,0.38422234303099967,0.33000312066721027,0.2427035013076723,0.037723399709577596,0.08338094794052582,0.05551256929474259,0.13122973515938446,0.15113354956238656,0.1816733251678349,0.33236620412825235,0.3313705746782685,0.43527621129873684,0.35151655554353123,0.17015905812108983,0.08076103210283438,0.0800456617310285,0.23430968704819768,0.21912618475749662,,
