fms_id,espn_id,fms_college_id,full_name,first_name,last_name,position,position_group,section,college,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches
2554,,295,John Phillips,John,Phillips,TE,TE,O,Virginia,2009,208.0,9.0,9.0,67.0,DAL,,,,251,77
2597,,316,Jonathan Casillas,Jonathan,Casillas,OLB,LB,D,Wisconsin,2009,300.0,18.0,28.0,107.0,,,,,228,73
2609,,11,Jonathan Luigs,Jonathan,Luigs,C,OL,O,Arkansas,2009,106.0,4.0,12.0,41.0,CIN,,,,301,76
2650,,184,Jordan Norwood,Jordan,Norwood,WR,WR,O,Penn State,2009,300.0,35.0,35.0,117.0,,,,,179,71
2696,,106,Josh Freeman,Josh,Freeman,QB,QB,O,Kansas State,2009,17.0,3.0,3.0,9.0,TAM,,,,248,78
2750,,177,Juaquin Iglesias,Juaquin,Iglesias,WR,WR,O,Oklahoma,2009,99.0,13.0,13.0,38.0,CHI,,,,210,73
2824,,253,Kahlil Bell,Kahlil,Bell,RB,RB,O,UCLA,2009,300.0,19.0,26.0,118.0,,,,,212,71
2833,,256,Kaluka Maiava,Kaluka,Maiava,OLB,LB,D,USC,2009,104.0,8.0,10.0,49.0,CLE,,,,229,71
2877,,182,Keenan Lewis,Keenan,Lewis,CB,DB,D,Oregon State,2009,96.0,14.0,19.0,46.0,PIT,,,,208,73
2955,,193,Kenny Britt,Kenny,Britt,WR,WR,O,Rutgers,2009,30.0,6.0,6.0,17.0,TEN,,,,218,75
2966,,203,Kenny McKinley,Kenny,McKinley,WR,WR,O,South Carolina,2009,141.0,18.0,18.0,55.0,DEN,,,,189,72
2993,,26,Kevin Akins,Kevin,Akins,OLB,LB,D,Boston College,2009,300.0,19.0,29.0,108.0,,,,,218,74
2994,,123,Kevin Barnes,Kevin,Barnes,CB,DB,D,Maryland,2009,80.0,9.0,13.0,38.0,WAS,,,,187,72
3004,,256,Kevin Ellison,Kevin,Ellison,OLB,LB,D,USC,2009,189.0,13.0,20.0,75.0,SDG,,,,227,73
3023,,295,Kevin Ogletree,Kevin,Ogletree,WR,WR,O,Virginia,2009,300.0,36.0,36.0,119.0,,,,,196,72
3047,,61,Khalif Mitchell,Khalif,Mitchell,DT,DL,D,East Carolina,2009,300.0,18.0,35.0,109.0,,,,,318,77
3064,,80,Knowshon Moreno,Knowshon,Moreno,RB,RB,O,Georgia,2009,12.0,1.0,1.0,8.0,DEN,,,,217,71
3075,,188,Kory Sheets,Kory,Sheets,RB,RB,O,Purdue,2009,300.0,20.0,27.0,120.0,,,,,208,71
3076,,54,Kory Sperry,Kory,Sperry,TE,TE,O,Colorado State,2009,300.0,14.0,14.0,121.0,,,,,238,77
3077,,316,Kraig Urbik,Kraig,Urbik,OG,OL,O,Wisconsin,2009,79.0,3.0,11.0,31.0,PIT,,,,328,77
3100,,256,Kyle Moore,Kyle,Moore,DE,DL,D,USC,2009,117.0,11.0,20.0,54.0,TAM,,,,272,77
3160,,166,Larry English,Larry,English,OLB,LB,D,Northern Illinois,2009,16.0,3.0,3.0,8.0,SDG,,,,255,74
3190,,6,Lee Robinson,Lee,Robinson,OLB,LB,D,Alcorn State,2009,300.0,20.0,30.0,110.0,,,,,249,74
3198,,177,Lendy Holmes,Lendy,Holmes,S,DB,D,Oklahoma,2009,300.0,18.0,46.0,111.0,,,,,206,72
3186,,185,LeSean McCoy,LeSean,McCoy,RB,RB,O,Pittsburgh,2009,53.0,4.0,4.0,25.0,PHI,,,,198,70
3259,,313,Louis Delmas,Louis,Delmas,S,DB,D,Western Michigan,2009,33.0,1.0,3.0,13.0,DET,,,,202,71
3261,,70,Louis Murphy,Louis,Murphy,WR,WR,O,Florida,2009,124.0,16.0,16.0,47.0,OAK,,,,203,74
3263,,238,Louis Vasquez,Louis,Vasquez,OG,OL,O,Texas Tech,2009,78.0,2.0,10.0,30.0,SDG,,,,333,77
3278,,184,Lydell Sargeant,Lydell,Sargeant,CB,DB,D,Penn State,2009,300.0,29.0,47.0,112.0,,,,,190,69
3279,,149,Lydon Murtha,Lydon,Murtha,OT,OL,O,Nebraska,2009,228.0,8.0,17.0,70.0,DET,,,,306,79
3282,,299,Macho Harris,Macho,Harris,CB,DB,D,Virginia Tech,2009,157.0,18.0,26.0,66.0,PHI,,,,198,71
3292,,176,Malcolm Jenkins,Malcolm,Jenkins,CB,DB,D,Ohio State,2009,14.0,1.0,1.0,6.0,NOR,,,,204,72
3311,,177,Manuel Johnson,Manuel,Johnson,WR,WR,O,Oklahoma,2009,229.0,22.0,22.0,71.0,DAL,,,,189,71
3336,,176,Marcus Freeman,Marcus,Freeman,OLB,LB,D,Ohio State,2009,154.0,11.0,18.0,65.0,CHI,,,,239,73
3356,,109,Marcus McClinton,Marcus,McClinton,S,DB,D,Kentucky,2009,300.0,19.0,48.0,113.0,,,,,210,72
3405,,256,Mark Sanchez,Mark,Sanchez,QB,QB,O,USC,2009,5.0,2.0,2.0,3.0,NYJ,,,,227,74
3410,,150,Marko Mitchell,Marko,Mitchell,WR,WR,O,Nevada,2009,243.0,24.0,24.0,75.0,WAS,,,,218,76
3418,,110,Marlon Favorite,Marlon,Favorite,DT,DL,D,LSU,2009,300.0,19.0,36.0,114.0,,,,,314,73
3420,,149,Marlon Lucky,Marlon,Lucky,RB,RB,O,Nebraska,2009,300.0,21.0,28.0,122.0,,,,,216,71
3502,,316,Matt Shaughnessy,Matt,Shaughnessy,DE,DL,D,Wisconsin,2009,71.0,10.0,16.0,35.0,OAK,,,,266,77
3513,,80,Matthew Stafford,Matthew,Stafford,QB,QB,O,Georgia,2009,1.0,1.0,1.0,1.0,DET,,,,225,74
3520,,184,Maurice Evans,Maurice,Evans,DE,DL,D,Penn State,2009,300.0,18.0,37.0,115.0,,,,,274,73
3534,,181,Max Unger,Max,Unger,C,OL,O,Oregon,2009,49.0,3.0,7.0,22.0,SEA,,,,309,77
3550,,232,Michael Bennett,Michael,Bennett,DE,DL,D,Texas A&M,2009,300.0,19.0,38.0,116.0,,,,,274,75
3561,,238,Michael Crabtree,Michael,Crabtree,WR,WR,O,Texas Tech,2009,10.0,2.0,2.0,7.0,SFO,,,,215,73
3571,,48,Michael Hamlin,Michael,Hamlin,S,DB,D,Clemson,2009,166.0,10.0,28.0,69.0,DAL,,,,214,74
3578,,83,Michael Johnson,Michael,Johnson,DE,DL,D,Georgia Tech,2009,70.0,9.0,15.0,34.0,CIN,,,,266,79
3615,,232,Mike Goodson,Mike,Goodson,RB,RB,O,Texas A&M,2009,111.0,7.0,7.0,44.0,CAR,,,,208,72
3639,,45,Mike Mickens,Mike,Mickens,CB,DB,D,Cincinnati,2009,300.0,30.0,49.0,117.0,,,,,184,71
3647,,301,Mike Reilly,Mike,Reilly,QB,QB,O,Washington,2009,300.0,16.0,16.0,123.0,,,,,214,75
3653,,9,Mike Thomas,Mike,Thomas,WR,WR,O,Arizona,2009,107.0,14.0,14.0,42.0,JAX,,,,195,68
3655,,180,Mike Wallace,Mike,Wallace,WR,WR,O,Ole Miss,2009,84.0,10.0,10.0,33.0,PIT,,,,199,72
3665,,100,Mitch King,Mitch,King,DT,DL,D,Iowa,2009,300.0,20.0,39.0,118.0,,,,,280,73
3671,,80,Mohamed Massaquoi,Mohamed,Massaquoi,WR,WR,O,Georgia,2009,50.0,8.0,8.0,23.0,CLE,,,,210,73
3673,,123,Moise Fokou,Moise,Fokou,OLB,LB,D,Maryland,2009,230.0,14.0,21.0,84.0,PHI,,,,233,73
3690,,128,Morgan Trent,Morgan,Trent,CB,DB,D,Michigan,2009,179.0,20.0,30.0,71.0,CIN,,,,193,73
3692,,10,Morris Wooten,Morris,Wooten,ILB,LB,D,Arizona State,2009,300.0,11.0,31.0,119.0,,,,,231,72
3693,,308,Mortty Ivy,Mortty,Ivy,ILB,LB,D,West Virginia,2009,300.0,12.0,32.0,120.0,,,,,248,73
3702,,109,Myron Pryor,Myron,Pryor,DT,DL,D,Kentucky,2009,207.0,11.0,26.0,79.0,NWE,,,,319,72
3713,,19,Nate Davis,Nate,Davis,QB,QB,O,Ball State,2009,300.0,17.0,17.0,124.0,,,,,226,73
3727,,149,Nate Swift,Nate,Swift,WR,WR,O,Nebraska,2009,300.0,37.0,37.0,125.0,,,,,203,73
3744,,177,Nic Harris,Nic,Harris,OLB,LB,D,Oklahoma,2009,147.0,10.0,16.0,63.0,BUF,,,,234,74
3823,,299,Orion Martin,Orion,Martin,DE,DL,D,Virginia Tech,2009,300.0,20.0,40.0,121.0,,,,,262,74
3831,,129,Otis Wiley,Otis,Wiley,S,DB,D,Michigan State,2009,300.0,20.0,50.0,122.0,,,,,213,73
3839,,316,P.J. Hill,P.J.,Hill,RB,RB,O,Wisconsin,2009,300.0,22.0,29.0,126.0,,,,,222,70
3843,,218,Pannel Egboh,Pannel,Egboh,DE,DL,D,Stanford,2009,300.0,21.0,41.0,123.0,,,,,276,78
3855,,308,Pat White,Pat,White,QB,QB,O,West Virginia,2009,44.0,4.0,4.0,21.0,MIA,,,,197,72
3857,,181,Patrick Chung,Patrick,Chung,S,DB,D,Oregon,2009,34.0,2.0,4.0,14.0,NWE,,,,212,71
3863,,256,Patrick Turner,Patrick,Turner,WR,WR,O,USC,2009,87.0,11.0,11.0,34.0,MIA,,,,223,77
3869,,290,Paul Kruger,Paul,Kruger,DE,DL,D,Utah,2009,57.0,7.0,12.0,28.0,BAL,,,,263,76
3882,,70,Percy Harvin,Percy,Harvin,WR,WR,O,Florida,2009,22.0,4.0,4.0,13.0,MIN,,,,192,71
3883,,180,Peria Jerry,Peria,Jerry,DT,DL,D,Ole Miss,2009,24.0,2.0,6.0,10.0,ATL,,,,299,74
3920,,230,Quan Cosby,Quan,Cosby,WR,WR,O,Texas,2009,300.0,38.0,38.0,127.0,,,,,196,69
3943,,110,Quinn Johnson,Quinn,Johnson,FB,RB,O,LSU,2009,145.0,2.0,11.0,57.0,GNB,,,,246,73
3974,,226,Ramon Foster,Ramon,Foster,OT,OL,O,Tennessee,2009,300.0,12.0,30.0,128.0,,,,,328,77
3998,,114,Rashad Jennings,Rashad,Jennings,RB,RB,O,Liberty,2009,300.0,23.0,30.0,129.0,,,,,231,73
3999,,3,Rashad Johnson,Rashad,Johnson,S,DB,D,Alabama,2009,95.0,5.0,18.0,45.0,ARI,,,,203,71
4017,,18,Ray Feinga,Ray,Feinga,OG,OL,O,BYU,2009,300.0,11.0,31.0,130.0,,,,,337,76
4057,,256,Rey Maualuga,Rey,Maualuga,ILB,LB,D,USC,2009,38.0,2.0,5.0,17.0,CIN,,,,249,74
4059,,195,Rhett Bomar,Rhett,Bomar,QB,QB,O,Sam Houston State,2009,300.0,18.0,18.0,131.0,,,,,225,74
4070,,157,Richard Quinn,Richard,Quinn,TE,TE,O,North Carolina,2009,64.0,2.0,2.0,27.0,DEN,,,,264,76
4083,,100,Ricky Jean-Francois,Ricky,Jean-Francois,DT,DL,D,Iowa,2009,244.0,13.0,28.0,87.0,SFO,,,,295,75
4100,,291,Rob Myers,Rob,Myers,FB,RB,O,Utah State,2009,300.0,8.0,31.0,132.0,,,,,243,75
4104,,226,Robert Ayers,Robert,Ayers,DE,DL,D,Tennessee,2009,18.0,4.0,5.0,9.0,DEN,,,,272,75
4108,,19,Robert Brewster,Robert,Brewster,OT,OL,O,Ball State,2009,300.0,13.0,32.0,133.0,,,,,325,76
4158,,26,Ron Brace,Ron,Brace,DT,DL,D,Boston College,2009,40.0,4.0,8.0,18.0,NWE,,,,330,75
4192,,230,Roy Miller,Roy,Miller,DT,DL,D,Texas,2009,81.0,8.0,18.0,39.0,TAM,,,,310,73
4198,,10,Rudy Carpenter,Rudy,Carpenter,QB,QB,O,Arizona State,2009,300.0,19.0,19.0,134.0,,,,,218,74
4202,,29,Rulon Davis,Rulon,Davis,DE,DL,D,California,2009,300.0,22.0,42.0,124.0,,,,,281,77
4240,,214,Ryan McKee,Ryan,McKee,OT,OL,O,Southern Mississippi,2009,300.0,14.0,33.0,135.0,,,,,296,78
4244,,87,Ryan Mouton,Ryan,Mouton,CB,DB,D,Hawaii,2009,94.0,13.0,17.0,44.0,TEN,,,,187,69
4248,,230,Ryan Palmer,Ryan,Palmer,CB,DB,D,Texas,2009,300.0,31.0,51.0,125.0,,,,,190,68
4287,,182,Sammie Stroughter,Sammie,Stroughter,WR,WR,O,Oregon State,2009,233.0,23.0,23.0,72.0,TAM,,,,189,69
4303,,185,Scott McKillop,Scott,McKillop,ILB,LB,D,Pittsburgh,2009,146.0,6.0,15.0,62.0,SFO,,,,244,73
4324,,128,Sean Griffin,Sean,Griffin,LS,LS,ST,Michigan,2009,300.0,2.0,2.0,2.0,,,,,242,73
4337,,290,Sean Smith,Sean,Smith,CB,DB,D,Utah,2009,61.0,7.0,11.0,30.0,MIA,,,,214,75
4349,,15,Sen'Derrick Marks,Sen'Derrick,Marks,DT,DL,D,Auburn,2009,300.0,21.0,43.0,126.0,,,,,306,74
4355,,100,Seth Olsen,Seth,Olsen,OG,OL,O,Iowa,2009,132.0,4.0,13.0,51.0,DEN,,,,306,77
4393,,214,Shawn Nelson,Shawn,Nelson,TE,TE,O,Southern Mississippi,2009,121.0,6.0,6.0,45.0,BUF,,,,240,77
4409,,247,Sherrod Martin,Sherrod,Martin,CB,DB,D,Troy,2009,59.0,6.0,10.0,29.0,CAR,,,,198,73
4412,,100,Shonn Greene,Shonn,Greene,RB,RB,O,Iowa,2009,65.0,5.0,5.0,28.0,NYJ,,,,227,70
4451,,300,Stanley Arnoux,Stanley,Arnoux,ILB,LB,D,Wake Forest,2009,118.0,3.0,12.0,55.0,NOR,,,,232,72
4471,,224,Stephen Hodge,Stephen,Hodge,OLB,LB,D,TCU,2009,300.0,21.0,33.0,127.0,,,,,234,72
4472,,232,Stephen McGee,Stephen,McGee,QB,QB,O,Texas A&M,2009,101.0,5.0,5.0,40.0,DAL,,,,225,75
4510,,136,Stryker Sulak,Stryker,Sulak,DE,DL,D,Missouri,2009,199.0,14.0,24.0,77.0,OAK,,,,251,76
4571,,206,Taurus Johnson,Taurus,Johnson,WR,WR,O,South Florida,2009,300.0,39.0,39.0,136.0,,,,,206,72
4607,,225,Terrance Knighton,Terrance,Knighton,DT,DL,D,Temple,2009,72.0,7.0,17.0,36.0,JAX,,,,321,75
4610,,128,Terrance Taylor,Terrance,Taylor,DT,DL,D,Michigan,2009,136.0,10.0,22.0,59.0,IND,,,,306,72
4674,,128,Tim Jamison,Tim,Jamison,DE,DL,D,Michigan,2009,300.0,23.0,44.0,128.0,,,,,256,74
4687,,193,Tiquan Underwood,Tiquan,Underwood,WR,WR,O,Rutgers,2009,253.0,25.0,25.0,77.0,JAX,,,,184,73
4705,,77,Tom Brandstater,Tom,Brandstater,QB,QB,O,Fresno State,2009,174.0,6.0,6.0,61.0,DEN,,,,220,77
4722,,223,Tony Fiammetta,Tony,Fiammetta,FB,RB,O,Syracuse,2009,128.0,1.0,8.0,49.0,CAR,,,,245,72
4757,,316,Travis Beckum,Travis,Beckum,TE,TE,O,Wisconsin,2009,100.0,5.0,5.0,39.0,NYG,,,,243,75
4760,,18,Travis Bright,Travis,Bright,OG,OL,O,BYU,2009,300.0,12.0,34.0,137.0,,,,,321,76
4835,,248,Troy Kropog,Troy,Kropog,OT,OL,O,Tulane,2009,135.0,6.0,15.0,54.0,TEN,,,,309,77
4837,,10,Troy Nolan,Troy,Nolan,S,DB,D,Arizona State,2009,223.0,13.0,36.0,83.0,HOU,,,,206,72
4882,,169,Tyrell Sutton,Tyrell,Sutton,RB,RB,O,Northwestern,2009,300.0,24.0,32.0,138.0,,,,,211,68
4889,,206,Tyrone McKenzie,Tyrone,McKenzie,OLB,LB,D,South Florida,2009,97.0,7.0,9.0,47.0,NWE,,,,243,74
4891,,15,Tyronne Green,Tyronne,Green,OG,OL,O,Auburn,2009,133.0,5.0,14.0,52.0,SDG,,,,309,74
4894,,110,Tyson Jackson,Tyson,Jackson,DE,DL,D,LSU,2009,3.0,1.0,1.0,1.0,KAN,,,,296,76
4907,,83,Vance Walker,Vance,Walker,DT,DL,D,Georgia Tech,2009,210.0,12.0,27.0,80.0,ATL,,,,304,74
4922,,182,Victor Butler,Victor,Butler,OLB,LB,D,Oregon State,2009,110.0,9.0,11.0,50.0,DAL,,,,248,74
4948,,92,Vontae Davis,Vontae,Davis,CB,DB,D,Illinois,2009,25.0,2.0,2.0,11.0,MIA,,,,203,71
4972,,238,Will Beatty,Will,Beatty,OT,OL,O,Texas Tech,2009,60.0,5.0,9.0,26.0,NYG,,,,307,78
4975,,92,Will Davis,Will,Davis,DE,DL,D,Illinois,2009,204.0,15.0,25.0,78.0,ARI,,,,261,74
4997,,136,William Moore,William,Moore,S,DB,D,Missouri,2009,55.0,4.0,9.0,26.0,ATL,,,,221,72
5015,,218,Wopamo Osaisai,Wopamo,Osaisai,CB,DB,D,Stanford,2009,300.0,32.0,52.0,129.0,,,,,197,70
5016,,29,Worrell Williams,Worrell,Williams,ILB,LB,D,California,2009,300.0,13.0,34.0,130.0,,,,,240,71
5056,,149,Zach Potter,Zach,Potter,DE,DL,D,Nebraska,2009,300.0,24.0,45.0,131.0,,,,,279,79
5061,,29,Zack Follett,Zack,Follett,OLB,LB,D,California,2009,235.0,15.0,22.0,86.0,DET,,,,236,74
5075,,136,Ziggy Hood,Ziggy,Hood,DT,DL,D,Missouri,2009,32.0,3.0,7.0,12.0,PIT,,,,300,75
48,,150,Adam Bishop,Adam,Bishop,TE,TE,O,Nevada,2008,300.0,14.0,14.0,90.0,,,,,248,77
55,,199,Adam Tafralis,Adam,Tafralis,QB,QB,O,San Jose State,2008,300.0,12.0,12.0,91.0,,,,,221,73
56,,83,Adamm Oliver,Adamm,Oliver,DE,DL,D,Georgia Tech,2008,300.0,12.0,28.0,87.0,,,,,268,76
57,,178,Adarius Bowman,Adarius,Bowman,WR,WR,O,Oklahoma State,2008,300.0,27.0,27.0,92.0,,,,,223,75
64,,128,Adrian Arrington,Adrian,Arrington,WR,WR,O,Michigan,2008,237.0,24.0,24.0,84.0,NOR,,,,203,75
84,,101,Ahtyba Rubin,Ahtyba,Rubin,DT,DL,D,Iowa State,2008,190.0,15.0,26.0,78.0,CLE,,,,315,75
114,,302,Alex Brink,Alex,Brink,QB,QB,O,Washington State,2008,223.0,11.0,11.0,80.0,HOU,,,,211,74
142,,110,Ali Highsmith,Ali,Highsmith,OLB,LB,D,LSU,2008,300.0,17.0,26.0,88.0,,,,,230,72
149,,177,Allen Patrick,Allen,Patrick,RB,RB,O,Oklahoma,2008,240.0,20.0,23.0,86.0,BAL,,,,198,73
159,,101,Alvin Bowen,Alvin,Bowen,OLB,LB,D,Iowa State,2008,147.0,11.0,17.0,64.0,BUF,,,,223,73
177,,70,Andre Caldwell,Andre,Caldwell,WR,WR,O,Florida,2008,97.0,13.0,13.0,44.0,CIN,,,,204,72
183,,75,Andre Fluellen,Andre,Fluellen,DT,DL,D,Florida State,2008,87.0,6.0,14.0,37.0,DET,,,,296,74
196,,129,Andre Woodson,Andre,Woodson,QB,QB,O,Michigan State,2008,198.0,9.0,9.0,74.0,NYG,,,,229,76
220,,45,Angelo Craig,Angelo,Craig,OLB,LB,D,Cincinnati,2008,244.0,16.0,25.0,84.0,CIN,,,,252,76
225,,89,Anthony Alridge,Anthony,Alridge,RB,RB,O,Houston,2008,300.0,21.0,24.0,93.0,,,,,170,69
234,,105,Anthony Collins,Anthony,Collins,OT,OL,O,Kansas,2008,300.0,12.0,17.0,94.0,,,,,317,77
255,,184,Anthony Morelli,Anthony,Morelli,QB,QB,O,Penn State,2008,300.0,13.0,13.0,95.0,,,,,231,76
272,,9,Antoine Cason,Antoine,Cason,CB,DB,D,Arizona,2008,27.0,4.0,4.0,11.0,SDG,,,,191,72
302,,105,Aqib Talib,Aqib,Talib,CB,DB,D,Kansas,2008,20.0,2.0,2.0,9.0,TAM,,,,202,73
373,,299,Barry Booker,Barry,Booker,DT,DL,D,Virginia Tech,2008,300.0,17.0,29.0,89.0,,,,,285,76
380,,255,Beau Bell,Beau,Bell,ILB,LB,D,UNLV,2008,104.0,6.0,12.0,46.0,CLE,,,,244,73
398,,206,Ben Moffitt,Ben,Moffitt,ILB,LB,D,South Florida,2008,300.0,10.0,27.0,90.0,,,,,234,73
384,,180,BenJarvus Green-Ellis,BenJarvus,Green-Ellis,RB,RB,O,Ole Miss,2008,300.0,22.0,25.0,96.0,,,,,219,71
416,,122,Bernard Morris,Bernard,Morris,QB,QB,O,Marshall,2008,300.0,14.0,14.0,97.0,,,,,223,75
428,,230,Billy Pittman,Billy,Pittman,WR,WR,O,Texas,2008,300.0,28.0,28.0,98.0,,,,,189,71
473,,226,Brad Cottam,Brad,Cottam,TE,TE,O,Tennessee,2008,76.0,5.0,5.0,35.0,KAN,,,,270,79
489,,295,Branden Albert,Branden,Albert,OG,OL,O,Virginia,2008,15.0,1.0,3.0,6.0,KAN,,,,309,78
498,,253,Brandon Breazell,Brandon,Breazell,WR,WR,O,UCLA,2008,300.0,29.0,29.0,99.0,,,,,160,72
512,,299,Brandon Flowers,Brandon,Flowers,CB,DB,D,Virginia Tech,2008,35.0,5.0,6.0,16.0,KAN,,,,189,70
553,,214,Brandon Sumrall,Brandon,Sumrall,CB,DB,D,Southern Mississippi,2008,300.0,24.0,35.0,91.0,,,,,195,70
574,,120,Breno Giacomini,Breno,Giacomini,OT,OL,O,Louisville,2008,150.0,9.0,11.0,58.0,GNB,,,,303,79
589,,224,Brian Bonner,Brian,Bonner,S,DB,D,TCU,2008,300.0,12.0,36.0,92.0,,,,,196,71
590,,120,Brian Brohm,Brian,Brohm,QB,QB,O,Louisville,2008,56.0,3.0,3.0,27.0,GNB,,,,230,75
603,,181,Brian Paysinger,Brian,Paysinger,WR,WR,O,Oregon,2008,300.0,30.0,30.0,100.0,,,,,206,74
626,,253,Bruce Davis,Bruce,Davis,OLB,LB,D,UCLA,2008,88.0,5.0,9.0,38.0,PIT,,,,252,75
637,,18,Bryan Kehl,Bryan,Kehl,OLB,LB,D,BYU,2008,123.0,8.0,14.0,55.0,NYG,,,,242,74
680,,126,Calais Campbell,Calais,Campbell,DE,DL,D,Miami,2008,50.0,6.0,10.0,22.0,ARI,,,,290,80
682,3916814.0,13,Caleb Campbell,Caleb,Campbell,S,DB,D,Army,2008,218.0,9.0,32.0,82.0,DET,Leander,TX        ,USA,229,74
687,,117,Calvin Dawson,Calvin,Dawson,RB,RB,O,Louisiana Monroe,2008,300.0,23.0,26.0,101.0,,,,,199,68
720,,149,Carl Nicks,Carl,Nicks,OT,OL,O,Nebraska,2008,164.0,10.0,13.0,64.0,NOR,,,,341,77
721,,15,Carl Stewart,Carl,Stewart,FB,RB,O,Auburn,2008,300.0,4.0,27.0,102.0,,,,,230,73
734,,299,Carlton Powell,Carlton,Powell,DT,DL,D,Virginia Tech,2008,148.0,11.0,21.0,65.0,DEN,,,,292,74
765,,128,Chad Henne,Chad,Henne,QB,QB,O,Michigan,2008,57.0,4.0,4.0,28.0,MIA,,,,230,75
773,,143,Chad Simpson,Chad,Simpson,RB,RB,O,Morgan State,2008,300.0,24.0,28.0,103.0,,,,,216,69
793,,100,Charles Godfrey,Charles,Godfrey,CB,DB,D,Iowa,2008,67.0,9.0,11.0,27.0,CAR,,,,207,72
824,,224,Chase Ortiz,Chase,Ortiz,DE,DL,D,TCU,2008,300.0,13.0,30.0,93.0,,,,,249,74
832,,256,Chauncey Washington,Chauncey,Washington,RB,RB,O,USC,2008,213.0,17.0,19.0,78.0,JAX,,,,211,71
837,3843769.0,110,Chevis Jackson,Chevis,Jackson,CB,DB,D,LSU,2008,68.0,10.0,12.0,28.0,ATL,Leander,TX        ,USA,192,72
879,,299,Chris Ellis,Chris,Ellis,DE,DL,D,Virginia Tech,2008,72.0,8.0,12.0,30.0,BUF,,,,263,76
889,,232,Chris Harrington,Chris,Harrington,DE,DL,D,Texas A&M,2008,185.0,11.0,25.0,76.0,ARI,,,,264,76
894,,253,Chris Horton,Chris,Horton,S,DB,D,UCLA,2008,249.0,11.0,34.0,86.0,WAS,,,,212,72
896,,61,Chris Johnson,Chris,Johnson,RB,RB,O,East Carolina,2008,24.0,5.0,5.0,12.0,TEN,,,,197,71
902,,295,Chris Long,Chris,Long,DE,DL,D,Virginia,2008,2.0,1.0,1.0,1.0,STL,,,,272,75
904,,48,Chris McDuffie,Chris,McDuffie,OG,OL,O,Clemson,2008,300.0,4.0,18.0,104.0,,,,,330,76
932,,293,Chris Williams,Chris,Williams,OT,OL,O,Vanderbilt,2008,300.0,13.0,19.0,105.0,,,,,315,78
967,,188,Cliff Avril,Cliff,Avril,OLB,LB,D,Purdue,2008,92.0,6.0,10.0,40.0,DET,,,,253,75
1013,,87,Colt Brennan,Colt,Brennan,QB,QB,O,Hawaii,2008,186.0,8.0,8.0,71.0,WAS,,,,207,74
1033,,232,Corey Clark,Corey,Clark,OT,OL,O,Texas A&M,2008,300.0,14.0,20.0,106.0,,,,,315,77
1061,,203,Cory Boyd,Cory,Boyd,RB,RB,O,South Carolina,2008,238.0,19.0,22.0,85.0,TAM,,,,213,72
1087,,110,Craig Steltz,Craig,Steltz,S,DB,D,LSU,2008,120.0,7.0,22.0,53.0,CHI,,,,213,73
1088,,29,Craig Stevens,Craig,Stevens,TE,TE,O,California,2008,85.0,6.0,6.0,39.0,TEN,,,,254,75
1098,,293,Curtis Gatewood,Curtis,Gatewood,OLB,LB,D,Vanderbilt,2008,300.0,18.0,28.0,94.0,,,,,248,74
1099,,47,Curtis Johnson,Curtis,Johnson,OLB,LB,D,Clark Atlanta,2008,300.0,19.0,29.0,95.0,,,,,242,75
1101,,177,Curtis Lofton,Curtis,Lofton,ILB,LB,D,Oklahoma,2008,37.0,2.0,3.0,17.0,ATL,,,,246,72
1124,,3,D.J. Hall,D.J.,Hall,WR,WR,O,Alabama,2008,300.0,31.0,31.0,107.0,,,,,193,74
1132,,299,D.J. Parker,D.J.,Parker,S,DB,D,Virginia Tech,2008,300.0,13.0,37.0,96.0,,,,,192,71
1143,,177,D.J. Wolfe,D.J.,Wolfe,S,DB,D,Oklahoma,2008,300.0,14.0,38.0,97.0,,,,,207,71
1152,,146,DaJuan Morgan,DaJuan,Morgan,S,DB,D,NC State,2008,82.0,3.0,14.0,35.0,KAN,,,,205,72
1191,,184,Dan Connor,Dan,Connor,ILB,LB,D,Penn State,2008,74.0,4.0,7.0,31.0,CAR,,,,231,74
1228,,238,Danny Amendola,Danny,Amendola,WR,WR,O,Texas Tech,2008,300.0,32.0,32.0,108.0,,,,,183,70
1242,,178,Dantrell Savage,Dantrell,Savage,RB,RB,O,Oklahoma State,2008,300.0,25.0,29.0,109.0,,,,,187,68
1257,,308,Darius Reynaud,Darius,Reynaud,WR,WR,O,West Virginia,2008,300.0,33.0,33.0,110.0,,,,,201,69
1264,,126,Darnell Jenkins,Darnell,Jenkins,WR,WR,O,Miami,2008,300.0,34.0,34.0,111.0,,,,,187,69
1266,,136,Darnell Terrell,Darnell,Terrell,CB,DB,D,Missouri,2008,300.0,25.0,39.0,98.0,,,,,203,74
1278,,83,Darrell Robertson,Darrell,Robertson,DE,DL,D,Georgia Tech,2008,300.0,14.0,31.0,99.0,,,,,255,76
1280,,185,Darrell Strong,Darrell,Strong,TE,TE,O,Pittsburgh,2008,300.0,15.0,15.0,112.0,,,,,268,76
1286,,11,Darren McFadden,Darren,McFadden,RB,RB,O,Arkansas,2008,4.0,1.0,1.0,3.0,OAK,,,,211,73
1362,,224,David Roach,David,Roach,S,DB,D,TCU,2008,300.0,15.0,40.0,100.0,,,,,210,72
1379,,87,Davone Bess,Davone,Bess,WR,WR,O,Hawaii,2008,300.0,35.0,35.0,113.0,,,,,194,70
