fms_id,espn_id,fms_college_id,fms_city_id,full_name,first_name,last_name,position,position_group,section,college,conference,draft_year,selection_number,position_rank,position_group_rank,section_rank,drafting_team,home_city,home_state,home_country,college_weight_pounds,college_height_inches,hw_ratio,forty,vertical,bench,broad,threecone,shuttle,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,rb_college_weight_pounds_zscore,rb_college_height_inches_zscore,rb_college_weight_pounds_zscore,rb_hw_ratio_zscore,rb_forty_zscore,rb_vertical_zscore,rb_bench_zscore,rb_broad_zscore,rb_threecone_zscore,rb_shuttle_zscore,rb_rushing_games_zscore,rb_rushing_rec_td_zscore,rb_rushing_rec_yards_zscore,rb_rushing_receptions_zscore,rb_rushing_rush_att_zscore,rb_rushing_rush_td_zscore,rb_rushing_rush_yds_zscore,rb_rushing_scrim_plays_zscore,rb_rushing_scrim_tds_zscore,rb_rushing_scrim_yds_zscore,rb_rushing_seasons_zscore,rb_max_madden_zscore,rb_rushing_rec_td_pg_zscore,rb_rushing_rec_yards_pg_zscore,rb_rushing_receptions_pg_zscore,rb_rushing_rush_att_pg_zscore,rb_rushing_rush_td_pg_zscore,rb_rushing_rush_yds_pg_zscore,rb_rushing_scrim_plays_pg_zscore,rb_rushing_scrim_tds_pg_zscore,rb_rushing_scrim_yds_pg_zscore,rb_football_spending_zscore,rb_coaches_salaries_zscore,rb_ticket_sales_zscore,rb_ann_rain_inch_zscore,rb_ann_snow_inch_zscore,rb_min_jan_zscore,rb_min_feb_zscore,rb_min_mar_zscore,rb_min_apr_zscore,rb_min_may_zscore,rb_min_jun_zscore,rb_min_jul_zscore,rb_min_aug_zscore,rb_min_sep_zscore,rb_min_oct_zscore,rb_min_nov_zscore,rb_min_dec_zscore,rb_max_jan_zscore,rb_max_feb_zscore,rb_max_mar_zscore,rb_max_apr_zscore,rb_max_may_zscore,rb_max_jun_zscore,rb_max_jul_zscore,rb_max_aug_zscore,rb_max_sep_zscore,rb_max_oct_zscore,rb_max_nov_zscore,rb_max_dec_zscore,rb_max_aug_zscore,rb_rushing_rush_td_pg_cf_scaled_zscore,rb_rushing_rush_yds_pg_cf_scaled_zscore,rb_rushing_scrim_plays_pg_cf_scaled_zscore,rb_rushing_scrim_tds_pg_cf_scaled_zscore,rb_rushing_scrim_yds_pg_cf_scaled_zscore,max_madden
1885,,54,1068.0,Gartrell Johnson,Gartrell,Johnson,RB,RB,O,Colorado State,mountain_west,2009,134.0,9.0,10.0,53.0,SDG,,,,219,70,0.319634703196347,4.67,34.0,20.0,114.0,,,30,2,396,45,472,18,2471,517,20,2867,4,0.3147841131783645,-0.3183704147226997,0.3147841131783645,-0.5594293757573122,1.042212915884641,-0.12100414590039947,0.12377492134820384,-0.7087360018239133,,,-0.7582056787474112,-0.23685246673727517,-0.1981159581213751,-0.15233635793095154,-0.09515803978176889,-0.5641252465013268,-0.1412591084715658,-0.11190911269821217,-0.5738104354517708,-0.17549435327600627,0.6272471921567819,,-0.049611957923566936,0.14143467761730671,0.22651661431467907,0.557339965192632,-0.2607432560904935,0.45945108253116135,0.5663975499518868,-0.2576133572218926,0.45707074795814706,-1.0226442030898442,-1.0153759213217863,-1.223528931751125,-1.7795389550358245,2.0174607075404545,-0.9888971359985346,-0.9708357531713162,-1.0364117441523537,-1.3002327223412984,-1.380415187564044,-1.430373638930589,-1.2304092902286654,-1.3105424724008123,-1.5006168189088807,-1.4321119355517817,-1.5175555797325102,-1.3138734960555438,-0.3379961823643469,-0.47840068057513946,-0.5496866398029226,-0.8824527469621725,-0.8783563023965102,-0.624905573749541,-0.24513782065056386,-0.5824295442182144,-0.9183557004416035,-0.9629086347884146,-0.8970642867695476,-0.6295925794451801,-0.5824295442182144,-0.4337618903591852,0.16509788669663766,0.23979573045636923,-0.44218567152564353,0.14827796193668225,
1935,,3,3310.0,Glen Coffee,Glen,Coffee,RB,RB,O,Alabama,sec,2009,74.0,6.0,6.0,29.0,SFO,,,,209,72,0.3444976076555024,4.5,36.0,24.0,121.0,7.35,4.51,35,2,351,42,410,14,2107,452,16,2458,3,-0.3965847875291727,0.8308159452695245,-0.3965847875291727,0.7921328849732298,-0.5055193171201117,0.5423923856174506,1.0005593862288706,0.5256877554899609,1.4068459795088564,1.6227133827791262,-0.27222368811266795,-0.23685246673727517,-0.33337779623418373,-0.23675408729962813,-0.3880913158162063,-0.8668686323528535,-0.4608535304924358,-0.39656394714369114,-0.8566237153050167,-0.491976502070121,-0.4637074951918119,-0.536417183774591,-0.18055235150660265,-0.2613598285199637,-0.13955095151997343,-0.30520520345589475,-0.8736875845423875,-0.39852082781759235,-0.31275221087118876,-0.8662243522379608,-0.4348944512937112,2.052018374896322,2.1422880294940922,0.910284237764193,0.7474811220991477,-0.6588866038383285,0.4551754042063312,0.5248598022098043,0.6437720843350528,0.6691493654249946,0.8438371682642832,0.8747575915129293,0.9042738365237487,0.9403811585613682,0.8404642121171864,0.5423633990583183,0.4429636055706692,0.4931464785735548,0.5813828459523068,0.6853631303736586,0.8875273866712786,1.0094405500480208,1.0343062834907437,1.0011460819270528,0.9071425595883276,0.9940678162128544,1.0395731115325266,0.7964244315773337,0.7094636558938154,0.6198932757563632,0.9940678162128544,-0.7166526179318413,-0.08590841728944686,0.03826996260982185,-0.7003403664773374,-0.10278480547106635,71.0
2029,,25,323.0,Ian Johnson,Ian,Johnson,RB,RB,O,Boise State,mountain_west,2009,300.0,17.0,23.0,110.0,,,,,212,71,0.33490566037735847,4.41,33.0,26.0,116.0,6.93,4.18,49,1,642,60,753,58,4183,813,59,4825,4,-0.18317411731691152,0.2562227652734124,-0.18317411731691152,0.27070893109230854,-1.3249069698873328,-0.4527024116593245,1.4389516186692042,-0.35604349973423494,-0.6452305028900163,-0.5484070034625632,1.088525885664613,-0.5945064781141922,0.5413154235619789,0.26975228891243147,1.2324911628904396,2.4633086120139405,1.3618882830112076,1.184365210315046,2.1836190431173765,1.339596227014646,0.6272471921567819,-1.1686934970853997,-0.6856081553268832,0.12899314847020962,-0.1096678849212262,0.47879404428320305,1.5280534575548301,0.5755939119480208,0.43581978582270736,1.303434324799841,0.5592538903644535,-0.7525965111463645,-0.7587955789128714,-0.9837110438725123,-1.528070308531341,0.9940101198857313,-0.41126811991658824,-0.3383702040387279,-0.4200129431688082,-0.8354096208809315,-1.1108088414030346,-1.2708991512898422,-0.932181500461784,-0.8724432422135423,-1.0402918970779123,-0.912513163285966,-0.871230573588605,-0.7330456470676192,-0.8242793047797677,-0.6209023717117268,-0.5592680666460841,-0.8698401249821053,-0.8047923567854619,-0.47557429924863076,0.6237949251033547,0.4624582411837743,-0.4371698059733864,-0.8481695217645616,-1.2124562755132748,-1.0596104387028538,0.4624582411837743,1.2173962338404,0.2709324999817903,0.12124376596523125,1.0145443928446287,0.24193811480684022,65.0
2203,,48,627.0,James Davis,James,Davis,RB,RB,O,Clemson,acc,2009,195.0,12.0,15.0,65.0,CLE,,,,218,71,0.3256880733944954,4.45,32.0,17.0,109.0,7.15,4.37,50,2,441,51,753,47,3881,804,49,4322,4,0.2436472231076108,0.2562227652734124,0.2436472231076108,-0.23036457468031638,-0.9607346797685669,-0.7844006774182495,-0.5338134273122963,-1.590467257048109,0.4296667021760632,0.7016320067978057,1.1857222837915617,-0.23685246673727517,-0.06285412000856644,0.01649910080640168,1.2324911628904396,1.630764300922242,1.0967302735323539,1.1449514640072103,1.476585843484262,0.9503773496468226,0.6272471921567819,-0.7471759548781939,-0.41624505995606687,-0.4148571943722748,-0.3591914910207648,0.412832990255545,0.7812621022777264,0.2757289772173835,0.33163451569461083,0.6525367216885004,0.135788939860776,0.6435042311029515,0.5951738373663258,0.11376692274297073,0.5083460876848024,-0.610837280474257,0.03894273085316412,0.029143560997776017,0.05719903178619518,0.11870095580087545,0.19678193747786116,0.29485036372839635,0.2764258580671561,0.3512132283095232,0.2749221652962828,0.011217987408817569,-0.04178014903725967,0.022952505583330625,0.23186685171622384,0.24994129634519677,0.2743160687089522,0.3283589631243505,0.35751798386910083,0.4370057115902743,0.3971168175153758,0.279144594622022,0.19334964195048573,0.15898491477814974,0.31522366996415585,0.25478377261305524,0.279144594622022,0.8604631882857168,0.3398911524817956,0.39811226161616686,0.7391947512470454,0.2024316169996329,69.0
2329,,129,895.0,Javon Ringer,Javon,Ringer,RB,RB,O,Michigan State,big_10,2009,173.0,10.0,13.0,60.0,TEN,,,,205,69,0.33658536585365856,4.5,34.0,23.0,115.0,6.87,4.11,45,1,719,96,843,34,4398,939,35,5117,4,-0.6811323478121876,-0.8929635947188118,-0.6811323478121876,0.362018718918551,-0.5055193171201117,-0.12100414590039947,0.781363270008704,-0.532389750779074,-0.9383842860898534,-1.0089476914532205,0.6997402931568185,-0.5945064781141922,0.7727634576661182,1.2827650413365508,1.6577168861662357,0.6468482969047801,1.5506597136004576,1.7361576586247436,0.4867393639979013,1.5655443625840384,0.6272471921567819,-0.32565841267098805,-0.6606671279777334,0.49423266847827946,0.999325919965612,1.2011829228331203,0.21599122159431303,1.0542255948180423,1.3059689584502403,0.06513489771087101,1.0958011991670673,0.6636887342003976,0.22094715770721188,0.3546147775337691,-0.36665517004333165,1.3207455187614174,-1.0568534908317044,-1.1588660515620857,-1.1656566540360005,-1.006660237208435,-0.9086040817822776,-0.7054896041999228,-0.8066119047704648,-0.82712263219417,-0.9745311939592025,-0.8778732451349112,-0.7635097392312875,-0.8805574817312193,-1.3789459912848565,-1.4917460397686502,-1.565317885178025,-1.4752459800253668,-1.2020376630851206,-0.9401604865848001,-1.076290881806483,-1.2056959425281732,-1.316578509656682,-1.3963675062118595,-1.2814482730509655,-1.270562596074543,-1.2056959425281732,0.4070522165928761,1.3534099323825168,1.634305642569183,0.2542941825627802,1.4216775883962447,73.0
2393,,181,978.0,Jeremiah Johnson,Jeremiah,Johnson,RB,RB,O,Oregon,pac_12,2009,300.0,18.0,25.0,114.0,,,,,209,69,0.33014354066985646,4.57,35.0,20.0,115.0,,,40,1,303,36,349,30,2336,385,31,2639,4,-0.3965847875291727,-0.8929635947188118,-0.3965847875291727,0.011837273989076932,0.13178219058773047,0.21069411985852554,0.12377492134820384,-0.532389750779074,,,0.21375830252207526,-0.5945064781141922,-0.47765709022117964,-0.40558954603698133,-0.6762998615920238,0.34410491105325336,-0.2597900067485368,-0.6899773918798002,0.2039260841446554,-0.3519196098164908,0.6272471921567819,-1.1686934970853997,-0.6224761798493481,-0.5729812538761627,-0.5056185173546258,-0.9467487219619524,0.19896499024842715,-0.468190727304559,-0.9822921196788398,0.05706619133755195,-0.5846309508674234,-0.11037964783004514,0.1426479917766969,0.09921745837963743,0.41789959902378926,-0.5435682277645569,0.3957135937273077,0.21717385938854508,-0.15158120725661878,-0.8109452471198592,-1.5152183606445486,-2.155257673661255,-2.3448394519891176,-2.156527192762438,-1.5663775220275904,-0.8778732451349112,-0.25722181775189473,0.17046434024693002,-0.11005096873211861,-0.11422969211497135,-0.40596523715550253,-1.0590294546831245,-1.4815806564071048,-1.8195557697568354,-1.0574010395074858,-0.8024059200923177,-0.7524295299353213,-0.924662263780463,-0.8182162895836153,-0.4024133330448993,-0.8024059200923177,0.25578425809916444,-0.42273889078833815,-0.943920648558222,0.1140570227530843,-0.5404401027945225,65.0
2824,,253,1911.0,Kahlil Bell,Kahlil,Bell,RB,RB,O,UCLA,pac_12,2009,300.0,19.0,26.0,118.0,,,,,212,71,0.33490566037735847,4.74,34.5,15.0,114.0,6.87,4.2,37,1,196,29,395,17,1741,424,18,1937,4,-0.18317411731691152,0.2562227652734124,-0.18317411731691152,0.27070893109230854,1.679514423592483,0.044844986979063035,-0.9722056597526297,-0.7087360018239133,-0.9383842860898534,-0.4168239497509427,-0.07783089185877068,-0.5945064781141922,-0.7992796830671913,-0.6025642478972267,-0.4589622696955057,-0.6398110929642085,-0.7822039658211128,-0.5191844912125129,-0.7152170753783937,-0.8951236891648247,0.6272471921567819,-0.7471759548781939,-0.5946071095934993,-0.8622660713013263,-0.6474284752905723,-0.5281057898204908,-0.6914608922999325,-0.9073412348815639,-0.6088846610736396,-0.7809889057615089,-1.064217927206482,0.15641904551321203,-0.37878223292302765,0.024653438387663925,-1.7555569315272224,-0.6636915361747358,1.5509716258911999,1.4564644624186163,1.2303451368839107,0.901560916155178,0.31810479325031515,-0.31405222544536365,-0.4299031176965095,-0.19263409192295158,0.551117118394864,1.142788647009928,1.2939581969934777,1.4335344245540045,1.4855655266934795,1.2712034161574064,0.9354345208870853,0.4418725609449628,-0.3781214722413814,-1.0065299419185396,-0.9062823011155007,-0.5091040855935124,0.2763127272036269,0.8984147542652028,1.2121196379541308,1.3906800046144578,-0.5091040855935124,-0.6688670220580817,-0.8729344811992308,-0.5625256110717283,-0.7657511844549624,-1.0349733694201237,69.0
3064,,80,138.0,Knowshon Moreno,Knowshon,Moreno,RB,RB,O,Georgia,sec,2009,12.0,1.0,1.0,8.0,DEN,,,,217,71,0.3271889400921659,4.5,35.5,25.0,115.0,6.84,4.27,26,2,645,53,498,30,2734,551,32,3379,2,0.1725103330368571,0.2562227652734124,0.1725103330368571,-0.14877656913208354,-0.5055193171201117,0.37654325273798805,1.2197555024490374,-0.532389750779074,-1.084961177689774,0.043716738239714635,-1.1469912712552057,-0.23685246673727517,0.5503328794361662,0.07277758705218608,0.027684946942350033,0.34410491105325336,0.08965664150505183,0.03698726224249991,0.2746294041079669,0.22068867895525723,-1.554662182540406,1.1496529850542323,0.09140077362739465,1.6156960665043434,0.8835609632486705,1.291430995528026,1.4366410380839822,1.3414402516774173,1.3722537635873546,1.3809547062829068,1.6678574462269944,0.6042314970690872,0.653199013342074,0.15067880585683502,0.5987925763458155,-0.6348619421562928,0.3022736058316986,0.3453763355640697,0.38528226456775944,0.3878090671726665,0.4663882836388705,0.5703062969260504,0.5432612489112084,0.5929231484128439,0.4985085558998964,0.3114306113846224,0.25983818716322915,0.2810982162446302,0.3990266750465243,0.4478603118126794,0.5521774471606317,0.6058366466858458,0.6959121336799222,0.7522606244255333,0.6615746097013516,0.4991209704961253,0.42564628065928184,0.3757143504898727,0.4630636646877782,0.41705466289896986,0.4991209704961253,1.9490484688104954,1.8960058871079764,1.9505477706229704,1.9209226899552463,2.3064196329027307,87.0
3075,,188,3490.0,Kory Sheets,Kory,Sheets,RB,RB,O,Purdue,big_10,2009,300.0,20.0,27.0,120.0,,,,,208,71,0.34134615384615385,4.39,37.0,15.0,121.0,7.18,4.39,50,5,814,108,664,48,3341,772,53,4155,4,-0.4677216775999264,0.2562227652734124,-0.4677216775999264,0.6208179832026701,-1.5069931149467197,0.8740906513763756,-0.9722056597526297,0.5256877554899609,0.5762435937759796,0.8332150605094204,1.1857222837915617,0.8361095673934759,1.058316227015381,1.6204359588112571,0.8119901698732632,1.7064501473851235,0.6226066804244696,1.0048136993571284,1.759399123337508,0.8211535871807659,0.6272471921567819,-1.1686934970853997,0.4086794196170581,0.5326170898839534,1.0318652591509148,0.03081950205552187,0.8425565351229158,-0.14229041970441594,0.20136138685820384,0.8849154652400903,0.018212471009948338,-0.4013223424572074,-0.567811180882421,-0.3942682187715719,-0.10901971749377933,0.46066263054453743,-1.2352389222687763,-1.2272407055223653,-1.314785396209439,-1.1045177322527224,-1.0434072548627822,-0.5750104779484031,-0.6025613117720727,-0.7364814121554242,-0.7246405221081056,-0.900966523902281,-0.8927747404600684,-1.0926057440601438,-0.8090829572042857,-0.7950711053231116,-0.5592680666460841,-0.13830805013816422,0.019123834058279422,0.5033751669240137,0.4915660290103668,0.24248186530967103,0.027423471444203464,-0.42745944067710057,-0.5718162983775781,-0.8486582813311646,0.24248186530967103,1.093848038533158,0.058655342213545396,0.4433895574926071,1.1627297976521678,0.24877413164759418,65.0
3186,,185,2634.0,LeSean McCoy,LeSean,McCoy,RB,RB,O,Pittsburgh,acc,2009,53.0,4.0,4.0,25.0,PHI,,,,198,70,0.35353535353535354,4.5,,,,,,25,1,549,65,584,35,2816,649,36,3365,2,-1.1790905783074637,-0.3183704147226997,-1.1790905783074637,1.2834301215188055,-0.5055193171201117,,,,,,-1.2441876693821543,-0.5945064781141922,0.26177429146217435,0.4104485045268925,0.4340117491836665,0.7225341433676618,0.16165318712513793,0.4661591664833759,0.5574426839612128,0.20985554916768362,-1.554662182540406,2.203446840572247,-0.41624505995606687,1.2540184215964703,1.5687643557084048,2.1941318397275613,2.191034057717083,1.6311955772360316,2.342725942106648,1.9887144971101411,1.831143053590074,,,,-0.20357741018483866,0.6912993826920807,-0.7425553497282926,-0.8853674357209664,-0.897224918123811,-0.9210349290446829,-0.5311551971568649,-0.27055918336152307,-0.10028292900679818,-0.29838218196815414,-0.4747498502570087,-0.5314740636243673,-0.6019284876953112,-0.6224117710699193,-0.8774665212939541,-0.9850733601718948,-1.019176555117829,-0.9202906129023769,-0.8636435132742992,-0.7908292120838875,-0.8873924588165009,-0.9673882019978932,-1.0013187856947448,-0.9884062154603814,-0.7590802916941669,-0.79997701424539,-0.9673882019978932,2.324422703474213,1.7294491189396564,2.452223052092226,2.141942824940812,1.9506213079493766,97.0
3420,,149,1850.0,Marlon Lucky,Marlon,Lucky,RB,RB,O,Nebraska,big_10,2009,300.0,21.0,28.0,122.0,,,,,216,71,0.3287037037037037,4.5,33.5,18.0,114.0,7.1,,50,4,1379,135,515,22,2393,650,26,3772,4,0.10137344296610336,0.2562227652734124,0.10137344296610336,-0.06643311908803626,-0.5055193171201117,-0.286853278779862,-0.3146173110921296,-0.7087360018239133,0.18537188284286055,,1.1857222837915617,0.47845555601655887,2.7566037499873115,2.380195523129347,0.10800536133888933,-0.26138186064980007,-0.20974362747603795,0.47053847162869095,-0.14959051567190199,0.524790107992145,0.6272471921567819,,0.13370459309268307,1.9677993167063899,1.690786877653289,-0.6087311692006959,-0.7510987188520086,-0.8761466943004628,-0.2953049168305986,-0.6836410537331402,-0.2514389515641052,0.36493766446316844,0.08518192671174504,0.9947000829781342,-0.8216284160350948,0.3981985101712445,-1.3456679988726779,-1.2016002102872605,-1.0761794087319372,-0.9088027421641467,-0.612037101005167,-0.19807077988845645,0.08807146453018005,-0.2530615719487807,-0.7114883814843634,-0.9356064420533351,-1.2697976607106798,-1.3691904340543937,-1.0294299970487728,-1.0246571632653914,-0.8562922987840859,-0.7058760392412213,-0.5105365743412691,-0.07735756724619852,0.13265902532940002,-0.23413361575088393,-0.5367255082771548,-0.6824352473967742,-0.9562002846589966,-1.0920646167600365,-0.23413361575088393,-0.6530022042279938,-0.7354533604909085,-0.09208376822978427,-0.5754580327944555,-0.04472846112283052,
3615,,232,662.0,Mike Goodson,Mike,Goodson,RB,RB,O,Texas A&M,sec,2009,111.0,7.0,7.0,44.0,CAR,,,,208,72,0.34615384615384615,4.43,39.5,14.0,118.0,6.89,4.22,36,7,860,90,374,13,1964,464,20,2824,3,-0.4677216775999264,0.8308159452695245,-0.4677216775999264,0.882166993932938,-1.1428208248279539,1.7033363157736883,-1.1914017759727964,-0.0033509976445565853,-0.8406663583565758,-0.285240896039328,-0.17502728998571931,1.55141759014731,1.1965838837529186,1.1139295825991975,-0.5581816051265248,-0.9425544788157352,-0.5864084820006348,-0.3440122853999104,-0.5738104354517708,-0.20876753762355377,-0.4637074951918119,0.09585912953621774,1.7071716559821621,1.4990013464503296,1.4467418337635205,-0.589654340826163,-0.9928712039635892,-0.6169918706532651,-0.31792177947580813,-0.5803616121546559,-0.1456748890981578,0.266230376705665,0.7549491656425428,1.2101956010860213,0.05063203900634216,-0.6636915361747358,0.9903316985175465,1.0376697069119027,1.2303451368839107,1.4642415126598332,1.5987349375151088,1.4836601806866894,1.296678823059119,1.3784803887486392,1.3797019776906074,1.327534877148884,1.1323769454575012,0.9449014722308301,0.9384970139761314,0.970366512646833,1.0791559235345054,1.2238551237091764,1.284423698568308,1.2500315394285724,1.3038292478672886,1.6539969438351645,1.5041663889501167,1.2681296740087302,1.0347116442857842,0.9525486008424878,1.6539969438351645,-0.8541689438352159,-0.33475931975808676,0.03240312802913637,-0.3668905521647327,0.2285852690144769,77.0
3839,,316,1968.0,P.J. Hill,P.J.,Hill,RB,RB,O,Wisconsin,big_10,2009,300.0,22.0,29.0,126.0,,,,,222,70,0.3153153153153153,4.63,,,,,,37,2,358,39,770,42,3942,809,44,4300,3,0.5281947833906256,-0.3183704147226997,0.5281947833906256,-0.7942338676882451,0.6780406257658751,,,,,,-0.07783089185877068,-0.23685246673727517,-0.3123370658610802,-0.32117181666830474,1.3128115772869788,1.2523350686078334,1.1502886794204665,1.1668479897337856,1.1230692436677046,0.9333538599806355,-0.4637074951918119,,-0.22301950618218172,-0.3061801570577608,-0.31763787543953415,1.6470393373433199,1.3792969740916015,1.395112950866383,1.509153962322339,1.2601757335429955,1.1839872507713904,0.9113272674892415,0.12465031516920712,0.5748950264655317,-0.2515414572020423,1.0132298492313598,-1.5665261520804807,-1.4665519943833445,-1.374436893078814,-1.2635361616996907,-1.1647301106352363,-0.9229548146191227,-0.8380043036932949,-0.9630844622522882,-1.1455090220678474,-1.154992590343347,-1.2697976607106798,-1.4798243100520938,-1.6904711165822353,-1.6975818158548324,-1.6611321536096384,-1.500471223985503,-1.2756016086961688,-1.039714669585407,-1.1896299356004736,-1.425672318402274,-1.5986529995173622,-1.6003481515875986,-1.616552261091176,-1.6518991882464424,-1.425672318402274,1.6821842949308845,1.7222854539945758,1.853366506880366,1.578572531863122,1.5176638603950405,
3998,,114,1944.0,Rashad Jennings,Rashad,Jennings,RB,RB,O,Liberty,,2009,300.0,23.0,30.0,129.0,,,,,231,73,0.31601731601731603,4.52,34.0,29.0,120.0,6.86,4.2,8,0,35,5,86,1,411,91,1,446,1,1.1684267940274091,1.4054091252656367,1.1684267940274091,-0.7560726923762782,-0.32343317206073285,-0.12100414590039947,2.0965399673297043,0.34934150444512174,-0.9872432499564922,-0.4168239497509427,-2.8965264375402815,-0.9521604894911092,-1.2832164816485734,-1.2779060828466395,-1.918903919609073,-1.8507846363703153,-1.9499528155127532,-1.9774931046024282,-1.917173514754689,-2.048852011541414,-2.6456168698889995,0.622756057295225,-0.9661947130048169,-0.9794045393480033,-0.8411804527030573,-0.5121547255546228,-1.716486036163742,-0.7400968628023031,-0.6260765330167888,-1.8310111000191145,-0.9445768772146423,,,,0.17054215654935195,-0.25527228758012793,-0.504708107812197,-0.5691346611546722,-0.6884446790809974,-0.725319938956107,-0.6929190048534699,-0.4735267130861094,-0.47699171608075464,-0.5098783620585603,-0.4747498502570087,-0.8201400482164871,-0.7527376557955555,-0.5486558537381193,-0.20122905418501016,-0.2329811013954609,-0.17601099291963046,-0.21398378201857124,-0.3781214722413814,-0.3594277524145878,-0.660714351228522,-0.6007609088743886,-0.5533181253277845,-0.3382179083252145,-0.11844031455847018,-0.15089345310173144,-0.6007609088743886,-1.8216945225125294,-1.1544854593613552,-1.105625276688366,-1.9527940037039144,-1.3613156723094417,82.0
4412,,100,1527.0,Shonn Greene,Shonn,Greene,RB,RB,O,Iowa,big_10,2009,65.0,5.0,5.0,28.0,NYJ,,,,227,70,0.30837004405286345,4.55,37.0,19.0,121.0,7.1,4.4,34,0,72,11,376,22,2228,387,22,2300,3,0.8838792337443943,-0.3183704147226997,0.8838792337443943,-1.1717829406168385,-0.05030395447165647,0.8740906513763756,-0.09542119487196286,0.5256877554899609,0.18537188284286055,0.8990065873652336,-0.3694200862396166,-0.9521604894911092,-1.1720011925335974,-1.1090706241092865,-0.5487321446092849,-0.26138186064980007,-0.3546147253701136,-0.6812187815891702,-0.4324037955251479,-0.6142361096727375,-0.4637074951918119,0.622756057295225,-0.9661947130048169,-1.2661047889800232,-1.2090424673898403,-0.44587677403280795,-0.11652106116063589,-0.1922432822777504,-0.6245798288711498,-0.31456893162179184,-0.5257702406334542,0.6244071239446034,0.9466905438984732,0.3126102935790225,-0.2296150357084633,0.8498621497935166,-1.2947007327478002,-1.1930533785422253,-0.9469344988482904,-0.725319938956107,-0.5176748798488142,-0.1690754184992304,-0.21015632523670233,-0.38902340200689994,-0.843009787721783,-0.8894198845185961,-1.0543559919960448,-1.3323124753884938,-1.4169368602235612,-1.444245476056455,-1.1724793846084098,-0.9455158568625123,-0.7606539894188313,-0.4257972077483273,-0.6229346666305278,-0.8390686494046686,-0.9183557004416035,-1.0903965381482514,-1.2617362737544822,-1.4247199418461618,-0.8390686494046686,0.04257617298006692,0.004601157126254353,-0.4470865757844074,-0.16647266092466156,-0.3433248632901311,82.0
