year,player,pos,college,weight,height_inches,forty,vertical,bench,broad,threecone,shuttle
2002,Ben Leber,OLB,Kansas State,244,75,4.62,32.5,20,114,6.75,4.25
2002,Ben Miller,C,Air Force,263,74,4.92,37.5,18,114,7.28,4.46
2002,Billy Silva,ILB,Northwestern,244,75,4.68,NA,NA,NA,NA,NA
2002,Bobby Gray,S,Louisiana Tech,209,72,4.66,NA,24,112,NA,NA
2002,Bobby Jackson,S,Illinois,216,72,4.68,34.5,NA,125,7.01,4.16
2002,Bradley Jennings,ILB,Florida State,255,75,4.96,NA,NA,NA,NA,NA
2002,Brandon Doman,QB,BYU,210,74,4.81,32.5,NA,106,6.9,4.08
2002,Brandon Moore,OLB,Oklahoma,239,73,4.61,36.5,23,113,NA,NA
2002,Brandon Moore,DT,Illinois,293,75,5.26,25.5,32,96,7.84,4.64
2002,Brian Allen,RB,Stanford,209,69,4.46,33,19,112,6.9,4.08
2002,Brian Poli-Dixon,WR,UCLA,210,77,4.48,NA,NA,NA,NA,NA
2002,Carlos Hall,DE,Arkansas,259,76,4.67,40,20,129,6.97,4.19
2002,Chad Beasley,DT,Virginia Tech,303,77,5.15,31.5,27,104,7.75,4.6
2002,Charles Grant,DE,Georgia,282,75,4.69,31,24,118,7.69,4.39
2002,Charles Stackhouse,FB,Mississippi,252,74,4.93,29,20,111,7.63,4.53
2002,Chester Taylor,RB,Toledo,213,71,4.58,33,22,114,NA,NA
2002,Chris Baker,TE,Michigan State,258,75,4.81,35,18,112,6.95,NA
2002,Chris Cash,CB,Southern California,177,70,4.5,NA,NA,NA,NA,NA
2002,Chris Hope,S,Florida State,210,72,4.58,NA,28,113,NA,NA
2002,Chris Luzar,TE,Virginia,270,79,4.76,32.5,22,115,6.84,4.17
2002,Chris Young,S,Georgia Tech,210,72,4.63,38.5,23,121,NA,NA
2002,Cliff Russell,WR,Utah,185,71,4.36,NA,NA,NA,NA,NA
2002,Clinton Portis,RB,Miami (FL),204,71,4.42,NA,NA,NA,NA,NA
2002,Courtland Bullard,OLB,Ohio State,234,75,4.69,36.5,NA,123,6.99,4.28
2002,Coy Wire,S,Stanford,209,72,4.56,38.5,28,120,6.62,3.87
2002,Dameon Hunter,RB,Utah,219,71,4.68,30.5,NA,113,NA,NA
2002,Damien Anderson,RB,Northwestern,211,70,4.56,33.5,27,112,6.93,4.02
2002,Dan Dawson,S,Rice,219,73,4.57,38,24,124,6.75,4
2002,Daniel Graham,TE,Colorado,248,75,4.64,36,NA,118,NA,NA
2002,Daryl Jones,WR,Miami (FL),180,69,4.35,NA,NA,NA,NA,NA
2002,Dave Minnich,RB,Washington State,218,71,4.66,33.5,12,117,NA,NA
2002,David Carr,QB,Fresno State,223,75,4.67,35,NA,108,7.05,4.28
2002,David Garrard,QB,East Carolina,235,74,4.82,33.5,NA,111,7.35,4.26
2002,David Givens,WR,Notre Dame,217,72,4.56,40.5,NA,126,6.82,4.13
2002,David Neill,QB,Nevada,206,75,4.95,30,NA,108,7.28,4.44
2002,David Thornton,OLB,North Carolina,236,74,4.62,35.5,26,117,6.93,4.09
2002,Deion Branch,WR,Louisville,191,69,4.47,36,NA,117,6.71,3.78
2002,Delvon Flowers,RB,Arizona State,200,71,4.67,35.5,15,117,NA,NA
2002,Demarcus Faggins,CB,Kansas State,178,70,4.57,36.5,3,121,6.64,3.92
2002,Demontray Carter,RB,Troy,191,70,4.52,33,16,120,7.38,4.36
2002,Dennis Johnson,DE,Kentucky,258,77,4.82,35.5,17,119,7.21,4.36
2002,Derek Ross,CB,Ohio State,197,71,4.56,NA,17,118,NA,NA
2002,Derek Smith,TE,Kentucky,271,76,4.9,28.5,16,112,7.46,4.38
2002,DeShaun Foster,RB,UCLA,222,73,4.57,35.5,20,119,6.82,4.16
2002,Dicenzo Miller,RB,Mississippi State,215,70,4.93,31,8,107,7.25,4.39
2002,Dominique Stevenson,OLB,Tennessee,231,72,4.53,32.5,23,110,NA,NA
2002,Donnie O'Neal,WR,Arizona State,191,73,4.52,38,NA,126,6.9,NA
2002,Donte' Stallworth,WR,Tennessee,197,72,4.22,NA,NA,NA,NA,NA
2002,Doug Jolley,TE,BYU,251,76,4.6,38,18,117,6.9,4.18
2002,Dwayne Blakley,TE,Missouri,256,77,4.96,32.5,21,107,7.33,4.29
2002,Ed Reed,S,Miami (FL),201,71,4.57,NA,NA,NA,NA,NA
2002,Emmett Johnson,WR,Virginia Tech,205,74,4.45,39,NA,122,7.15,4.1
2002,Ennis Haywood,RB,Iowa State,218,70,4.76,35,12,112,7.08,4.14
2002,Eric Crouch,RB,Nebraska,195,72,4.47,38,NA,112,6.87,4.02
2002,Eric McCoo,RB,Penn State,214,70,4.55,32.5,14,112,NA,NA
2002,Fred Weary,C,Tennessee,308,76,5.37,32,34,104,7.68,4.63
2002,Freddie Milons,WR,Alabama,190,70,4.51,33.5,NA,117,6.84,NA
2002,Grant Irons,DE,Notre Dame,267,78,4.96,40.5,19,119,7.27,4.38
2002,Greg Zolman,QB,Vanderbilt,220,74,4.93,34,NA,112,7.08,4.14
2002,Herb Haygood,WR,Michigan State,193,71,4.45,33,NA,114,6.65,4.26
2002,Ivory McCoy,TE,Michigan State,240,76,4.59,35,25,113,7.3,4.24
2002,Jabar Gaffney,WR,Florida,193,73,4.56,NA,NA,NA,6.87,4.06
2002,Jack Brewer,S,Minnesota,194,72,4.59,37,12,122,6.9,4.24
2002,Jake Schifino,WR,Akron,200,73,4.49,NA,NA,NA,NA,NA
2002,Jamar Martin,FB,Ohio State,245,71,4.89,32,23,108,7.53,4.34
2002,Jamie Burrow,ILB,Nebraska,249,73,4.83,30.5,18,102,7.28,4.21
2002,Jarrod Baxter,FB,New Mexico,245,73,4.7,32.5,23,116,7.1,4.27
2002,Jashon Sykes,OLB,Colorado,236,75,4.68,34.5,23,116,7.25,4.34
2002,Jason McAddley,WR,Alabama,203,73,4.47,36.5,NA,123,6.83,4.09
2002,Javin Hunter,WR,Notre Dame,186,71,4.47,41,NA,129,6.84,4.04
2002,Javon Walker,WR,Florida State,210,75,4.38,39.5,NA,128,6.86,4.05
2002,Jeff Webb,P,Vanderbilt,215,75,NA,NA,NA,NA,NA,NA
2002,Jeremy Allen,FB,Iowa,241,72,4.59,38,17,126,7.06,4.49
2002,Jeremy Shockey,TE,Miami (FL),255,77,4.64,NA,NA,NA,NA,NA
2002,Jermaine Chatman,CB,Arizona,185,71,4.55,35.5,NA,121,NA,NA
2002,Jermaine Petty,ILB,Arkansas,261,75,4.74,33.5,20,116,NA,4.34
2002,Jermaine Phillips,S,Georgia,214,73,4.66,31.5,18,115,NA,NA
2002,Jerramy Stevens,TE,Washington,265,79,4.77,NA,NA,NA,NA,NA
2002,Joe Burns,RB,Georgia,213,69,4.81,31,21,105,NA,NA
2002,Joe Cooper,OLB,Ohio State,233,72,4.95,32,17,111,7.47,4.46
2002,Joe Hall,FB,Kansas State,271,74,4.97,28,22,107,NA,NA
2002,Joey Harrington,QB,Oregon,215,76,4.89,32,NA,112,7,4.21
2002,John Henderson,DT,Tennessee,308,79,4.87,27.5,24,110,7.71,4.66
2002,John Owens,TE,Notre Dame,265,75,4.77,38.5,21,117,NA,NA
2002,John Stamper,DE,South Carolina,265,76,4.98,36.5,24,112,7.35,4.22
2002,Jon McGraw,S,Kansas State,208,75,4.5,39.5,13,126,6.51,3.92
2002,Jonathan Adams,RB,Arkansas State,219,72,4.58,36.5,15,120,6.97,4.31
2002,Jonathan Wells,RB,Ohio State,243,73,4.52,NA,NA,NA,NA,NA
2002,Josh McCown,QB,Sam Houston State,221,76,4.59,38.5,NA,120,6.85,3.9
2002,Josh Norman,TE,Oklahoma,236,74,4.65,32,18,115,NA,NA
2002,Josh Reed,WR,LSU,210,70,4.54,NA,NA,NA,NA,NA
2002,Josh Scobey,RB,Kansas State,218,71,4.42,40.5,21,124,6.96,3.93
2002,Josh Shaw,DT,Michigan State,279,75,5.08,NA,22,NA,NA,NA
2002,Julius Peppers,DE,North Carolina,283,78,4.74,NA,NA,NA,NA,NA
2002,Justin Bannan,DT,Colorado,300,75,5,29,24,99,7.31,4.24
2002,Justin Ena,ILB,BYU,247,75,4.71,34,20,116,6.78,4.11
2002,Justin Peelle,TE,Oregon,255,76,4.75,29,21,110,7.34,4.29
2002,Kahlil Hill,WR,Iowa,200,74,4.65,35,NA,NA,NA,NA
2002,Kalimba Edwards,DE,South Carolina,265,77,4.75,NA,NA,NA,NA,NA
2002,Kelly Campbell,WR,Georgia Tech,171,70,4.48,NA,NA,NA,NA,NA
2002,Kendall Newson,WR,Middle Tennessee State,200,74,4.69,33.5,NA,117,6.87,4.27
2002,Kevin Bentley,OLB,Northwestern,243,72,4.68,39,23,120,6.71,3.83
2002,Kevin Curtis,S,Texas Tech,212,74,4.53,37.5,24,124,6.75,3.88
2002,Kevin Thomas,CB,UNLV,180,71,4.64,35,10,122,NA,NA
2002,Kori Dickerson,FB,Southern California,240,76,4.75,34,22,116,7.34,4.51
2002,Kurt Kittner,QB,Illinois,221,74,4.86,27,NA,100,7.34,4.5
2002,Kyle Johnson,FB,Syracuse,242,73,4.74,34,22,119,7.4,4.35
2002,Ladell Betts,RB,Iowa,220,70,4.62,38,23,116,7.06,4.06
2002,Lamont Thompson,S,Washington State,220,73,4.59,33.5,12,120,NA,NA
2002,Larry Foote,OLB,Michigan,231,73,4.83,30,24,NA,7.18,4.41
2002,Larry Ned,RB,San Diego State,219,71,4.62,34.5,15,120,7.12,NA
2002,Lee Mays,WR,Texas-El Paso,190,73,4.55,32.5,NA,119,7.08,4.17
2002,Lenny Walls,CB,Boston College,192,76,4.67,37,7,120,NA,NA
2002,Leonard Henry,RB,East Carolina,206,73,4.57,35,26,113,7.11,4.29
2002,Levar Fisher,OLB,North Carolina State,233,73,4.67,31,NA,110,7.3,NA
2002,Levi Jones,OT,Arizona State,304,77,5.21,NA,NA,103,NA,NA
2002,Levron Williams,RB,Indiana,224,75,4.66,NA,16,NA,NA,NA
2002,Lew Thomas,RB,Vanderbilt,210,69,4.59,36,17,115,6.87,4.21
2002,Little John Flowers,RB,Michigan State,214,71,4.72,34,19,110,7.09,4.08
2002,Lonnie Ford,DE,Southern California,261,74,4.77,37.5,22,112,7.12,4.28
2002,Luke Staley,RB,BYU,227,73,4.42,NA,NA,NA,NA,NA
2002,Mark Anelli,TE,Wisconsin,262,76,4.8,NA,18,NA,NA,NA
2002,Marquand Manuel,S,Florida,209,72,4.52,NA,18,NA,NA,NA
2002,Marques Anderson,S,UCLA,213,71,4.5,39.5,18,127,NA,NA
2002,Marquise Walker,WR,Michigan,219,74,4.63,NA,NA,NA,NA,NA
2002,Matt Schobel,TE,TCU,263,77,NA,34.5,NA,NA,NA,NA
2002,Maurice Morris,RB,Oregon,208,71,4.53,38.5,23,119,NA,NA
2002,Michael Lewis,S,Colorado,211,73,4.6,36.5,16,122,6.96,4.14
2002,Mike Banks,TE,Iowa State,260,76,4.84,31.5,NA,104,NA,NA
2002,Mike Echols,CB,Wisconsin,190,69,4.35,NA,NA,NA,NA,NA
2002,Mike Rumph,CB,Miami (FL),205,74,4.47,NA,NA,NA,NA,NA
2002,Najeh Davenport,FB,Miami (FL),248,73,4.57,NA,NA,NA,NA,NA
2002,Napoleon Harris,OLB,Northwestern,253,75,4.55,34,27,115,7.15,4.44
2002,Nate Dwyer,DT,Kansas,313,75,5.1,31,27,103,7.57,4.41
2002,Nick Rogers,OLB,Georgia Tech,251,74,4.73,36,22,117,7.02,4.19
2002,Omar Easy,FB,Penn State,244,73,4.53,40,21,123,7.25,4.12
2002,Omare Lowe,CB,Washington,196,73,4.58,35.5,12,118,6.65,3.97
2002,Paris Gaines,FB,Fresno State,228,72,4.67,NA,14,NA,NA,NA
2002,Patrick Ramsey,QB,Tulane,219,74,5.24,33.5,NA,112,7.12,4.09
2002,Pete Rebstock,WR,Colorado State,190,69,4.5,NA,NA,NA,NA,NA
2002,Quentin Harris,S,Syracuse,216,72,4.61,36.5,14,120,7.59,4.34
2002,Quentin Jammer,CB,Texas,204,72,4.49,36,18,124,NA,NA
2002,Quincy Monk,ILB,North Carolina,250,75,4.82,33.5,26,113,7.48,4.38
2002,R.J. English,WR,Pittsburgh,211,74,4.55,37.5,NA,121,7.03,4.11
2002,Raheem Brock,DE,Temple,257,76,4.93,34,25,115,7.09,4.23
2002,Randy Fasani,QB,Stanford,224,75,4.77,31.5,NA,106,6.75,3.87
2002,Randy McMichael,TE,Georgia,247,75,4.88,29.5,18,112,7.58,4.28
2002,Raonall Smith,OLB,Washington State,244,74,4.53,42,26,125,7.1,4.11
2002,Rashad Bauman,CB,Oregon,186,68,4.44,39,10,118,NA,NA
2002,Reche Caldwell,WR,Florida,194,72,4.53,41.5,NA,130,7,4.1
2002,Rick Sherrod,S,West Virginia,192,74,4.62,37,NA,119,7.09,4.11
2002,Ricky Williams,RB,Texas Tech,190,67,4.47,32.5,19,110,NA,NA
2002,Robert Royal,TE,LSU,253,77,4.97,31,14,114,7.37,4.27
2002,Rock Cartwright,RB,Kansas State,237,68,4.47,35,30,116,7.18,4.25
2002,Rocky Calmus,OLB,Oklahoma,243,75,4.69,NA,16,NA,NA,NA
2002,Rohan Davey,QB,LSU,245,74,4.74,NA,NA,NA,NA,NA
2002,Ron Israel,S,Notre Dame,213,72,4.6,NA,20,121,NA,NA
2002,Ron Johnson,WR,Minnesota,225,74,4.7,34.5,NA,118,7.12,4.02
2002,Ronald Curry,QB,North Carolina,220,74,4.59,35,NA,115,7.06,4.11
2002,Roy Williams,S,Oklahoma,219,72,4.53,30.5,13,115,NA,NA
2002,Ryan Denney,DE,BYU,276,79,4.86,33,36,107,7.18,4.25
2002,Sam Brandon,S,UNLV,199,74,4.66,36.5,NA,127,NA,NA
2002,Sean Guthrie,DE,Boston College,269,76,4.88,NA,28,NA,NA,NA
2002,Sheldon Brown,CB,South Carolina,196,70,4.47,36.5,15,120,7,4.24
2002,Steve Smith,S,Oregon,193,73,4.62,30.5,NA,110,7,4.22
2002,T.J. Duckett,RB,Michigan State,254,72,4.45,NA,NA,NA,NA,NA
2002,Tank Williams,S,Stanford,222,74,4.46,38.5,19,125,6.78,3.93
2002,Tellis Redmon,RB,Minnesota,210,71,4.61,32,20,113,7.08,4.14
2002,Terreal Bierria,S,Georgia,216,75,4.61,36,18,130,6.93,4.1
2002,Terry Jones,TE,Alabama,265,75,4.79,33.5,20,111,7.43,4.43
2002,Tim Carter,WR,Auburn,190,72,4.32,39,NA,126,6.68,3.93
2002,Tim Stratton,TE,Purdue,251,76,4.97,27,15,101,NA,NA
2002,Tony Fisher,RB,Notre Dame,226,73,4.66,41.5,21,126,7,4.13
2002,Tony Okanlawon,CB,Maryland,185,70,4.67,38,16,118,7.37,4.39
2002,Tracey Wistrom,TE,Nebraska,245,76,4.92,33.5,17,116,7.09,4.1
2002,Travis Stephens,RB,Tennessee,194,68,4.6,32,15,121,NA,NA
2002,Tyreo Harrison,ILB,Notre Dame,238,74,4.87,40,NA,118,7.24,NA
2002,Verron Haynes,FB,Georgia,224,70,4.78,31.5,25,117,7.27,4.08
2002,Wesly Mallard,S,Oregon,221,74,4.49,41,22,122,6.81,4.07
2002,Will Bartholomew,FB,Tennessee,246,72,4.68,38,35,119,6.85,4.09
2002,Will Overstreet,DE,Tennessee,259,75,4.65,32.5,21,116,7.37,4.31
2002,William Green,RB,Boston College,221,72,4.6,42,27,121,NA,NA
2002,Willie Ford,CB,Syracuse,195,73,4.57,34,10,117,7.25,4.33
2002,Willie Offord,S,South Carolina,215,74,4.61,35,22,117,NA,NA
2001,Adam Archuleta,S,Arizona State,211,72,4.46,NA,31,NA,NA,NA
2001,Adrian Burnette,WR,Tulane,191,70,4.63,NA,NA,NA,NA,NA
2001,Al Blades,S,Miami (FL),209,73,4.56,NA,NA,NA,NA,NA
2001,Alex Lincoln,ILB,Auburn,251,72,4.77,35,22,111,NA,NA
2001,Alge Crumpler,TE,North Carolina,266,74,4.76,34,22,112,7.38,4.43
2001,Andre Dyson,CB,Utah,179,70,4.4,NA,NA,119,NA,NA
2001,Andre King,WR,Miami (FL),199,72,4.61,NA,NA,NA,NA,NA
2001,Anthony Denman,ILB,Notre Dame,239,73,4.76,NA,NA,NA,NA,NA
2001,Anthony Henry,CB,South Florida,198,73,4.6,41,15,126,6.9,4.2
2001,Anthony Thomas,RB,Michigan,229,74,4.58,32.5,20,115,7.48,4.44
2001,Antoine Harris,TE,Southern California,260,75,4.93,NA,11,NA,NA,NA
2001,Arnold Jackson,WR,Louisville,167,68,4.48,41,NA,127,7.42,4.11
2001,Bhawoh Jue,CB,Penn State,199,72,4.54,34.5,NA,113,7.21,4.27
2001,Billy Baber,TE,Virginia,255,76,4.76,33,22,106,7.12,4.19
2001,Bobby Newcombe,WR,Nebraska,195,70,4.53,37,NA,117,6.86,3.98
2001,Boo Williams,TE,Arkansas,237,76,4.72,35.5,NA,119,7.1,4.33
2001,Brandon Manumaleuna,TE,Arizona,275,74,4.99,30,NA,106,7.49,4.26
2001,Brian Allen,OLB,Florida State,238,72,4.65,NA,25,NA,NA,NA
2001,Brian Natkin,TE,Texas-El Paso,251,74,4.95,27,20,98,7.78,4.59
2001,Brock Williams,CB,Notre Dame,183,70,4.46,42.5,11,130,6.7,4.21
2001,Carlos Polk,ILB,Nebraska,251,74,4.76,NA,NA,NA,NA,NA
2001,Cedric James,WR,TCU,204,74,4.49,43,NA,134,NA,NA
2001,Cedrick Wilson,WR,Tennessee,179,70,4.48,38,NA,123,NA,NA
2001,Chad Johnson,WR,Oregon State,192,73,4.57,33,NA,108,7.51,4.14
2001,Chris Chambers,WR,Wisconsin,210,72,4.33,45,NA,134,NA,4
2001,Chris Taylor,WR,Texas A&M,183,71,4.4,35.5,NA,115,6.81,3.93
2001,Chris Weinke,QB,Florida State,226,76,5.2,NA,NA,NA,NA,NA
2001,Cleo Lemon,QB,Arkansas State,226,74,4.87,35.5,NA,106,7.33,4.27
2001,Corey Brown,WR,Tulsa,202,72,4.63,39.5,NA,126,NA,NA
2001,Corey Hall,S,Appalachian State,198,75,4.5,36.5,14,127,NA,NA
2001,Correll Buckhalter,RB,Nebraska,226,72,4.53,40,11,123,7.08,4.06
2001,Cory Bird,S,Virginia Tech,217,70,4.6,NA,22,NA,NA,NA
2001,Curtis Fuller,S,TCU,186,70,4.45,36,18,114,7.2,4.21
2001,Dan Morgan,ILB,Miami (FL),240,74,4.54,NA,NA,NA,NA,NA
2001,Dan O'Leary,TE,Notre Dame,252,76,5.02,32,16,113,7.4,4.31
2001,Dauntae' Finger,TE,North Carolina,262,76,5.09,33.5,15,103,7.95,4.59
2001,David Allen,RB,Kansas State,194,69,4.62,31,15,111,NA,NA
2001,David Martin,WR,Tennessee,242,76,4.76,NA,NA,NA,NA,NA
2001,David Rivers,QB,Western Carolina,223,75,4.73,31.5,NA,115,7.37,4.2
2001,David Terrell,WR,Michigan,213,75,4.43,NA,NA,NA,NA,NA
2001,DeAngelo Lloyd,DE,Tennessee,264,77,4.88,NA,15,NA,NA,NA
2001,DeLawrence Grant,DE,Oregon State,280,75,4.77,NA,NA,NA,NA,NA
2001,Derek Combs,RB,Ohio State,193,72,4.42,35,8,120,6.96,4.07
2001,Derek Homer,RB,Kentucky,194,68,4.6,32.5,NA,113,7.24,4.3
2001,Derrick Burgess,DE,Mississippi,264,74,4.92,40,24,125,7.85,NA
2001,Derrick Gibson,S,Florida State,218,74,4.45,NA,17,NA,NA,NA
2001,Deuce McAllister,RB,Mississippi,222,73,4.41,NA,NA,NA,NA,NA
2001,Drew Brees,QB,Purdue,213,72,4.83,32,NA,105,7.09,4.21
2001,Dustin McClintock,FB,Alabama,259,73,5.31,30,7,105,8.1,4.58
2001,Elliott Carson,TE,Vanderbilt,246,76,4.9,36,16,115,7.52,4.21
2001,Emile White,S,Houston,219,72,4.68,34.5,16,111,7.26,NA
2001,Ennis Davis,DT,Southern California,302,76,5.1,27.5,23,99,7.98,4.87
2001,Eric Kelly,CB,Kentucky,199,70,4.46,36,15,120,7.24,4.18
2001,Fred Booker,CB,LSU,193,69,4.65,NA,NA,NA,NA,NA
2001,Fred Smoot,CB,Mississippi State,172,71,4.48,NA,NA,NA,NA,NA
2001,Fred Wakefield,DE,Illinois,287,79,5.09,29,26,108,7.49,4.64
2001,Freddie Mitchell,WR,UCLA,185,71,4.46,39.5,NA,120,6.95,4.06
2001,Gary Baxter,CB,Baylor,204,74,4.53,37.5,NA,122,7.39,4.21
2001,George Layne,FB,TCU,242,71,4.59,32,NA,115,7.08,4.19
2001,Hakim Akbar,S,Washington,210,72,4.55,NA,NA,NA,NA,NA
2001,Harold Blackmon,CB,Northwestern,210,71,4.54,37,17,121,7.03,4.28
2001,Heath Evans,FB,Auburn,246,72,4.56,34.5,30,111,7.3,4.24
2001,Hodges Mitchell,RB,Texas,180,67,4.53,NA,NA,NA,NA,NA
2001,Idrees Bashir,S,Memphis,206,74,4.56,40,22,126,7.14,4.2
2001,Ifeanyi Ohalete,S,Southern California,221,74,4.64,NA,16,NA,NA,NA
2001,Ja'Mar Toombs,FB,Texas A&M,281,72,4.72,NA,17,NA,NA,NA
2001,Jabari Holloway,TE,Notre Dame,253,74,4.91,38.5,20,113,7.14,4.4
2001,Jamar Fletcher,CB,Wisconsin,180,69,4.48,NA,NA,NA,NA,NA
2001,Jameel Cook,FB,Illinois,226,70,4.8,29.5,17,108,7.55,4.38
2001,James Boyd,S,Penn State,207,71,4.59,32.5,NA,117,7.29,4.24
2001,James Jackson,RB,Miami (FL),210,70,4.55,NA,NA,NA,NA,NA
2001,Jamie Henderson,CB,Georgia,202,73,4.48,40.5,10,125,6.9,4.12
2001,Jarrod Cooper,S,Kansas State,222,72,4.45,41.5,NA,130,6.87,3.9
2001,Jason Doering,S,Wisconsin,202,71,4.73,NA,NA,NA,7.07,4.12
2001,Jason Glenn,OLB,Texas A&M,236,73,4.94,36,14,115,7.16,4.31
2001,Javon Green,WR,Colorado,211,73,4.73,35.5,NA,113,7.41,4.34
2001,Jeff Chaney,RB,Florida State,193,71,4.46,NA,NA,NA,NA,NA
2001,Jerametrius Butler,CB,Kansas State,173,70,4.57,36,11,121,7.22,4.4
2001,Jeremiah Pharms,OLB,Washington,257,72,4.91,32.5,NA,106,7.37,4.53
2001,Jesse Palmer,QB,Florida,231,74,4.78,35.5,NA,112,7.13,4.29
2001,Jevaris Johnson,TE,Georgia,257,77,4.9,NA,NA,NA,NA,NA
2001,Jimmy Williams,CB,Vanderbilt,188,70,4.58,36,NA,120,7.12,NA
2001,John Capel,WR,Florida,177,71,4.39,36.5,NA,126,NA,NA
2001,John Howell,S,Colorado State,204,72,4.64,37,14,121,6.87,4.12
2001,Jonathan Beasley,QB,Kansas State,227,72,4.85,29.5,NA,102,7.55,4.38
2001,Josh Booty,QB,LSU,221,74,4.9,29.5,NA,105,7.54,4.48
2001,Josh Heupel,QB,Oklahoma,215,74,4.85,37.5,NA,114,7.18,4.15
2001,Justin Kurpeikis,DE,Penn State,252,75,4.97,31.5,22,118,6.82,4.1
2001,Justin McCareins,WR,Northern Illinois,209,74,4.51,41,NA,129,7.06,3.99
2001,Justin Smith,DE,Missouri,267,76,4.64,34,26,117,NA,NA
2001,Karon Riley,DE,Minnesota,264,74,4.75,NA,NA,NA,NA,NA
2001,Keith Adams,OLB,Clemson,219,71,4.82,NA,24,104,NA,NA
2001,Ken Lucas,CB,Mississippi,200,72,4.45,NA,NA,NA,NA,NA
2001,Ken-Yon Rambo,WR,Ohio State,196,73,4.34,NA,NA,NA,NA,NA
2001,Kendrell Bell,ILB,Georgia,234,73,4.64,38.5,24,124,7.25,4.5
2001,Kendrick Rogers,OT,Central Missouri,311,77,5.16,NA,23,NA,NA,NA
2001,Kenneth Grant,CB,Kentucky,204,70,4.53,39,NA,115,7.15,4.34
2001,Kenny Bryant,CB,Jackson State,190,71,4.65,37.5,10,117,7.5,4.15
2001,Kenny Clark,WR,Central Florida,225,73,4.59,35.5,NA,121,NA,NA
2001,Keon Moore,CB,Southern Miss,193,71,4.56,37.5,10,119,7.06,4.2
2001,Kevan Barlow,RB,Pittsburgh,235,73,4.56,NA,NA,NA,NA,NA
2001,Kevin Jordan,OG,Fresno State,308,77,5.07,31.5,20,112,NA,4.95
2001,Kevin Kasper,WR,Iowa,199,72,4.42,43.5,NA,126,6.56,3.73
2001,Khori Ivy,WR,West Virginia,195,74,4.64,NA,NA,NA,NA,NA
2001,Koren Robinson,WR,North Carolina State,211,73,4.61,NA,NA,NA,NA,NA
2001,LaDainian Tomlinson,RB,TCU,221,70,4.46,40.5,18,124,6.84,4.21
2001,Lamont Jordan,RB,Maryland,234,70,4.57,NA,24,NA,NA,NA
2001,Latef Grim,WR,Pittsburgh,188,71,4.6,NA,NA,111,7.27,4.33
2001,Marcellus Rivers,TE,Oklahoma State,247,76,4.84,32.5,7,113,7.04,4.25
2001,Marcus Bell,DT,Memphis,319,73,5.32,NA,17,98,8.07,4.71
2001,Marcus Williams,WR,Washington State,230,77,4.56,41,NA,130,7.37,4.2
2001,Margin Hooks,WR,BYU,191,71,4.5,36,NA,116,7.08,4.18
2001,Markus Steele,OLB,Southern California,232,75,4.62,33,NA,119,7.15,4.5
2001,Marlon McCree,S,Kentucky,197,71,4.62,38,10,117,7.36,4.1
2001,Marques Tuiasosopo,QB,Washington,223,73,4.71,35.5,NA,115,7.36,4.35
2001,Matt Allen,P,Troy,246,75,NA,NA,NA,NA,NA,NA
2001,Matt Light,OT,Purdue,311,77,5.29,NA,26,NA,7.84,4.49
2001,Maurice Williams,OT,Michigan,304,77,5.2,NA,24,NA,NA,NA
2001,Michael Bennett,RB,Wisconsin,207,69,4.38,39.5,13,130,NA,NA
2001,Michael Jameson,S,Texas A&M,186,71,4.5,34.5,9,118,7.13,4.2
2001,Michael Stone,CB,Memphis,191,71,4.51,41,17,127,NA,NA
2001,Michael Vick,QB,Virginia Tech,210,72,4.33,NA,NA,NA,NA,NA
2001,Mike McMahon,QB,Rutgers,207,74,4.57,37.5,NA,124,7.12,4.12
2001,Mike Roberg,TE,Idaho,256,76,4.75,34.5,16,117,7.28,4.4
2001,Monty Beisel,DE,Kansas State,270,76,4.83,34.5,25,110,7.32,4.28
2001,Moran Norris,FB,Kansas,250,73,4.63,31,37,114,7.56,4.5
2001,Nate Poole,WR,Marshall,198,73,4.79,32.5,NA,112,7.26,4.22
2001,Nijrell Eason,CB,Arizona State,201,73,4.59,34.5,19,119,NA,NA
2001,Orlando Huff,OLB,Fresno State,245,74,4.7,NA,16,NA,NA,NA
2001,Ortege Jenkins,QB,Arizona,234,73,4.82,34.5,NA,108,7.32,4.4
2001,Patrick Chukwurah,OLB,Wyoming,238,74,4.77,40,24,119,7.34,4.21
2001,Paul Toviessi,DE,Marshall,260,78,4.78,33.5,NA,120,7.06,4.32
2001,Paul Zukauskas,OG,Boston College,307,77,5.3,NA,22,NA,NA,NA
2001,Quentin McCord,WR,Kentucky,191,70,4.48,36.5,NA,112,7.17,4.18
2001,Quincy Carter,QB,Georgia,225,74,4.58,35.5,NA,113,7.12,4.12
2001,Quincy Morgan,WR,Kansas State,211,73,4.48,NA,NA,NA,NA,NA
2001,Quinton Caver,ILB,Arkansas,227,76,4.67,37.5,23,118,7.66,4.25
2001,Randy Black,S,UNLV,205,72,4.74,35.5,NA,115,7.14,4.2
2001,Randy Garner,DE,Arkansas,277,76,4.77,NA,NA,NA,NA,NA
2001,Rashad Holman,CB,Louisville,186,71,4.58,42,6,129,7.09,3.85
2001,Reggie Germany,WR,Ohio State,183,73,4.39,NA,NA,NA,NA,NA
2001,Reggie Wayne,WR,Miami (FL),198,72,4.45,NA,NA,NA,NA,NA
